CustomerID,CustomerName,Region,City,Phone,CustomerSince
CUS-01439,Orji Trading Co,South-West,Surulere,08117185483,2020-03-08
CUS-01440,Ibrahim Supermarket,South-South,Yenagoa,09017294228,2023-12-11
CUS-01441,Epe Stores,South-West,Agege,07049000574,2021-03-31
CUS-01442,Adeleke Stores,South-West,Badagry,07037523284,2021-07-10
CUS-01443,Ibadan North Mart,South-West,Yaba,08050385068,2020-11-23
CUS-01444,Ikeja Ventures,South-West,Abeokuta,08025395963,2024-01-16
CUS-01445,Lekki Hotel,South-West,Lekki,08037419830,2023-11-02
CUS-01446,Ibadan North Cash & Carry,South-West,Ikeja,07050255085,2022-02-24
CUS-01447,Okafor Hotel,South-West,Ikorodu,09098336648,2020-12-16
CUS-01448,Adebayo Mart,South-West,Surulere,08032921098,2021-07-20
CUS-01449,Anyanwu Ventures,North-Central,Lugbe,08199595102,2023-11-10
CUS-01450,Ibrahim Wholesale,South-South,Calabar,09024406372,2021-10-25
CUS-01451,Adebayo Wholesale,South-West,Ibadan North,07085726861,2022-03-27
CUS-01452,Yakubu Superstores,South-West,Epe,09015721942,2019-04-30
CUS-01453,Yenagoa Foods,South-South,Yenagoa,08111224073,2023-07-13
CUS-01454,Ogbomoso Provisions,South-West,Agege,09078859755,2024-01-25
CUS-01455,Yakubu Foods,South-West,Abeokuta,08171670595,2020-05-29
CUS-01456,Idris Superstores,South-South,Asaba,09019155005,2019-04-13
CUS-01457,Anyanwu Enterprises,South-South,Eleme,08127370722,2020-07-03
CUS-01458,Agege Enterprises,South-West,Abeokuta,09019069088,2024-03-01
CUS-01459,Yaba Stores,South-West,Epe,07077032883,2019-03-07
CUS-01460,Ogunleye Foods,North-Central,Kubwa,07033353610,2020-05-02
CUS-01461,Calabar Stores,South-South,Port Harcourt,08125364411,2024-03-17
CUS-01462,Hassan Trading Co,South-South,Sapele,07033362909,2022-08-14
CUS-01463,Balogun Superstores,South-West,Abeokuta,08036268818,2023-01-01
CUS-01464,Yaba Provisions,South-West,Badagry,08068258950,2019-11-09
CUS-01465,Garki Enterprises,North-Central,Wuse,07037318624,2024-03-25
CUS-01466,Uyo Cash & Carry,South-South,Sapele,07055729498,2023-05-19
CUS-01467,Jos Ventures,North-Central,Kubwa,08086553774,2019-10-12
CUS-01468,Usman Hotel,South-West,Alimosho,08019013348,2021-12-16
CUS-01469,Adewale Enterprises,South-West,Lekki,08079423699,2022-09-30
CUS-01470,Adeleke Enterprises,South-West,Ogbomoso,08113025600,2023-03-01
CUS-01471,Rabiu Wholesale,South-South,Calabar,08119120472,2019-07-12
CUS-01472,Obio-Akpor Hotel,South-South,Sapele,08079492537,2019-03-12
CUS-01473,Usman Supermarket,North-Central,Jos,07088218402,2021-10-11
CUS-01474,Port Harcourt Supermarket,South-South,Uyo,09045014869,2023-04-18
CUS-01475,Surulere Provisions,South-West,Ogbomoso,08199031467,2019-04-21
CUS-01476,Adewale Enterprises,South-South,Sapele,07056418606,2024-01-09
CUS-01477,Sapele Stores,South-South,Bonny,09027376441,2022-11-25
CUS-01478,Nwankwo Hotel,North-Central,Kubwa,08167917038,2021-09-27
CUS-01479,Yaba Supermarket,South-West,Ikeja,07036330066,2021-06-03
CUS-01480,Abubakar Foods,North-Central,Wuse,09016998168,2022-04-01
CUS-01481,Calabar Foods,South-South,Calabar,08025513314,2021-12-18
CUS-01482,Agege Trading Co,South-West,Yaba,08168589370,2019-04-09
CUS-01483,Bello Supermarket,South-West,Yaba,09081969904,2021-03-26
CUS-01484,Alimosho Foods,South-West,Yaba,07020282645,2024-02-06
CUS-01485,Okonkwo Trading Co,South-West,Agege,08049246971,2023-09-10
CUS-01486,Adesanya Superstores,North-Central,Garki,07043581121,2019-02-27
CUS-01487,Mohammed Trading Co,North-Central,Kubwa,09050630244,2019-02-20
CUS-01488,Alimosho Superstores,South-West,Yaba,08152796523,2020-07-03
CUS-01489,Nwosu Cash & Carry,North-Central,Makurdi,09047551952,2023-12-24
CUS-01490,Nnaji Provisions,South-West,Ikorodu,08026474964,2022-05-01
CUS-01491,Wuse Provisions,North-Central,Minna,09025332850,2024-04-19
CUS-01492,Oladipo Enterprises,South-West,Mushin,08121340498,2024-01-31
CUS-01493,Ibadan North Supermarket,South-West,Alimosho,09061628627,2021-12-05
CUS-01494,Gbadamosi Superstores,South-West,Mushin,07098637717,2022-09-16
CUS-01495,Ikeja Enterprises,South-West,Oshodi,08145236547,2019-11-16
CUS-01496,Adebayo Trading Co,North-Central,Makurdi,09067384680,2020-01-12
CUS-01497,Wuse Stores,North-Central,Jos,09048576654,2019-08-09
CUS-01498,Onyekachi Enterprises,South-South,Sapele,08131816939,2019-01-13
CUS-01499,Yaba Mart,South-West,Ikeja,08146828381,2023-12-09
CUS-01500,Asaba Trading Co,South-South,Sapele,09015181637,2020-12-19
CUS-01501,Okorie Superstores,South-West,Oshodi,07026684124,2022-09-12
CUS-01502,Okorie Mart,North-Central,Minna,09012317495,2021-12-14
CUS-01503,Nwosu Ventures,South-West,Epe,08064842825,2024-02-03
CUS-01504,Usman Hotel,North-Central,Jabi,07069114791,2023-05-30
CUS-01505,Ikorodu Ventures,South-West,Surulere,08094602558,2023-06-10
CUS-01506,Ikeja Provisions,South-West,Lekki,07034730353,2020-07-31
CUS-01507,Taiwo Supermarket,North-Central,Jos,08018162164,2019-01-30
CUS-01508,Okorie Supermarket,North-Central,Jabi,07090608327,2023-02-07
CUS-01509,Uche Stores,South-West,Ogbomoso,07041806744,2023-04-11
CUS-01510,Magaji Superstores,South-West,Mushin,07096152618,2022-01-10
CUS-01511,Taiwo Enterprises,South-South,Uyo,08164779294,2019-05-22
CUS-01512,Olawale Enterprises,North-Central,Wuse,08059432646,2024-03-02
CUS-01513,Bello Supermarket,South-West,Lekki,08052024344,2021-07-21
CUS-01514,Makurdi Foods,North-Central,Jabi,08060847002,2019-10-05
CUS-01515,Gwarinpa Cash & Carry,North-Central,Garki,07040142752,2021-04-01
CUS-01516,Jos Foods,North-Central,Lokoja,07080834264,2019-12-11
CUS-01517,Nnaji Hotel,South-West,Ibadan North,08146129093,2023-04-29
CUS-01518,Okafor Trading Co,South-South,Warri,08140989625,2021-11-11
CUS-01519,Badagry Provisions,South-West,Ibadan North,09058570867,2023-12-21
CUS-01520,Chukwu Superstores,South-West,Ibadan North,08070259467,2020-01-04
CUS-01521,Alimosho Mart,South-West,Ogbomoso,08064709486,2020-08-21
CUS-01522,Okorie Wholesale,North-Central,Jabi,08125832863,2023-12-18
CUS-01523,Dada Enterprises,South-West,Ibadan North,08034147877,2019-07-04
CUS-01524,Uba Wholesale,South-West,Oshodi,09023555369,2023-09-17
CUS-01525,Port Harcourt Foods,South-South,Eleme,07027767441,2021-07-13
CUS-01526,Calabar Trading Co,South-South,Eleme,09084751326,2023-01-24
CUS-01527,Magaji Trading Co,North-Central,Makurdi,07016071701,2024-01-02
CUS-01528,Uche Cash & Carry,North-Central,Minna,09048827999,2020-03-03
CUS-01529,Gbadamosi Foods,South-West,Oshodi,07030435507,2019-05-25
CUS-01530,Epe Superstores,South-West,Ibadan North,09053008309,2021-12-16
CUS-01531,Ikorodu Stores,South-West,Yaba,08176208728,2022-07-04
CUS-01532,Nnaji Enterprises,South-West,Ogbomoso,09048286573,2022-08-10
CUS-01533,Surulere Supermarket,South-West,Alimosho,08067785785,2021-07-04
CUS-01534,Agege Stores,South-West,Agege,08132225454,2023-10-03
CUS-01535,Ogunleye Mart,South-West,Ikorodu,08191358784,2020-03-11
CUS-01536,Oladipo Mart,South-West,Lekki,08084110122,2019-09-19
CUS-01537,Garba Supermarket,North-Central,Jos,08010894575,2021-09-05
CUS-01538,Makinde Wholesale,South-South,Sapele,09069703357,2021-07-01
CUS-01539,Adesanya Foods,South-West,Badagry,07069647037,2019-06-08
CUS-01540,Balogun Wholesale,South-West,Badagry,07057475650,2019-11-30
CUS-01541,Badagry Stores,South-West,Agege,08078056464,2022-07-16
CUS-01542,Ogbomoso Superstores,South-West,Oshodi,07052253072,2019-06-01
CUS-01543,Haruna Hotel,South-South,Uyo,08084916347,2020-09-17
CUS-01544,Port Harcourt Provisions,South-South,Eleme,09039556025,2020-08-22
CUS-01545,Nwankwo Mart,South-West,Badagry,09047929886,2023-09-06
CUS-01546,Ogbomoso Foods,South-West,Badagry,08010429189,2021-12-25
CUS-01547,Yaba Foods,South-West,Surulere,07066124397,2020-07-24
CUS-01548,Bello Provisions,South-West,Epe,08174992661,2021-06-11
CUS-01549,Salami Provisions,North-Central,Lugbe,09075796479,2019-12-14
CUS-01550,Jos Ventures,North-Central,Lugbe,07039384358,2023-10-15
CUS-01551,Asaba Cash & Carry,South-South,Yenagoa,08143204963,2020-09-14
CUS-01552,Taiwo Superstores,South-West,Lekki,08163430642,2020-06-19
CUS-01553,Alimosho Ventures,South-West,Abeokuta,09041522381,2024-04-03
CUS-01554,Idris Cash & Carry,South-West,Ikeja,08145112062,2020-08-19
CUS-01555,Uche Cash & Carry,South-West,Mushin,08117332766,2022-11-30
CUS-01556,Sani Supermarket,South-West,Ikorodu,09065003974,2023-03-06
CUS-01557,Makinde Superstores,North-Central,Garki,08127342988,2021-01-10
CUS-01558,Wuse Cash & Carry,North-Central,Garki,08157338677,2020-02-13
CUS-01559,Adeleke Hotel,South-South,Warri,08181869924,2023-04-22
CUS-01560,Calabar Foods,South-South,Warri,08131663301,2019-04-24
CUS-01561,Musa Foods,South-West,Yaba,07014841900,2019-09-05
CUS-01562,Lekki Hotel,South-West,Mushin,09015675419,2023-07-16
CUS-01563,Sani Foods,South-West,Yaba,07046568726,2020-03-19
CUS-01564,Epe Cash & Carry,South-West,Surulere,08121397317,2023-12-28
CUS-01565,Oshodi Foods,South-West,Mushin,07011978608,2020-04-03
CUS-01566,Eleme Stores,South-South,Sapele,09036076367,2019-10-04
CUS-01567,Taiwo Cash & Carry,North-Central,Jos,07050554420,2022-11-18
CUS-01568,Yakubu Enterprises,South-West,Ibadan North,09049089390,2022-01-04
CUS-01569,Ogbomoso Wholesale,South-West,Ibadan North,08181565416,2021-07-30
CUS-01570,Nwankwo Foods,South-West,Mushin,08183360915,2020-05-30
CUS-01571,Adebayo Cash & Carry,South-West,Oshodi,08070006771,2022-05-06
CUS-01572,Salami Trading Co,South-West,Surulere,07022802899,2021-04-10
CUS-01573,Ibadan North Enterprises,South-West,Yaba,07028969067,2022-02-27
CUS-01574,Suleiman Enterprises,North-Central,Kubwa,07076225408,2023-01-02
CUS-01575,Alimosho Mart,South-West,Ikeja,08185874940,2021-01-22
CUS-01576,Abdullahi Provisions,South-West,Oshodi,09083227680,2021-08-13
CUS-01577,Agege Ventures,South-West,Badagry,09079045775,2021-04-22
CUS-01578,Obio-Akpor Stores,South-South,Calabar,07060423728,2023-09-15
CUS-01579,Mohammed Stores,North-Central,Gwarinpa,08068733846,2019-07-17
CUS-01580,Onyekachi Ventures,South-South,Eleme,09028772414,2020-03-21
CUS-01581,Adeyemi Wholesale,South-South,Obio-Akpor,09049490030,2020-05-19
CUS-01582,Bonny Trading Co,South-South,Sapele,08185673348,2020-10-09
CUS-01583,Abubakar Provisions,South-West,Oshodi,08179709974,2021-01-10
CUS-01584,Eze Foods,South-West,Badagry,08032043679,2021-06-24
CUS-01585,Taiwo Cash & Carry,North-Central,Gwarinpa,08073148560,2024-01-16
CUS-01586,Abdullahi Provisions,South-South,Warri,07082173099,2021-11-05
CUS-01587,Igwe Enterprises,South-West,Surulere,07057036977,2020-11-06
CUS-01588,Sani Supermarket,North-Central,Kubwa,08148143010,2019-10-26
CUS-01589,Suleiman Wholesale,South-South,Uyo,09044191883,2021-04-09
CUS-01590,Garki Enterprises,North-Central,Gwarinpa,07039050282,2022-11-06
CUS-01591,Surulere Hotel,South-West,Abeokuta,09054313350,2021-03-11
CUS-01592,Asaba Foods,South-South,Sapele,09038092671,2023-06-23
CUS-01593,Makinde Stores,South-West,Oshodi,08029237874,2023-06-30
CUS-01594,Adewale Supermarket,South-West,Surulere,09067096991,2020-09-09
CUS-01595,Hassan Stores,South-West,Yaba,09060641630,2020-01-30
CUS-01596,Salami Hotel,South-West,Agege,07091252861,2019-09-12
CUS-01597,Sani Wholesale,South-West,Badagry,08068685794,2021-04-11
CUS-01598,Ikorodu Superstores,South-West,Lekki,09097522323,2022-06-19
CUS-01599,Alimosho Ventures,South-West,Oshodi,08166918776,2023-03-22
CUS-01600,Kubwa Cash & Carry,North-Central,Jabi,08011432428,2023-04-27
CUS-01601,Adeyemi Enterprises,South-West,Ikorodu,08122631026,2019-04-24
CUS-01602,Adeyemi Enterprises,South-West,Ikorodu,07096868145,2022-11-16
CUS-01603,Abdullahi Foods,North-Central,Lugbe,08193922374,2024-02-05
CUS-01604,Yenagoa Enterprises,South-South,Yenagoa,09033323144,2021-10-06
CUS-01605,Jos Stores,North-Central,Wuse,08113870432,2020-12-24
CUS-01606,Mohammed Mart,South-South,Eleme,07066314078,2019-09-28
CUS-01607,Sani Foods,South-South,Port Harcourt,08123082934,2019-08-11
CUS-01608,Kubwa Superstores,North-Central,Makurdi,07054649538,2019-09-22
CUS-01609,Gwarinpa Enterprises,North-Central,Jabi,07099187054,2022-02-27
CUS-01610,Ikeja Stores,South-West,Yaba,08045787268,2023-12-13
CUS-01611,Garba Provisions,South-West,Badagry,09033215400,2020-11-08
CUS-01612,Wuse Wholesale,North-Central,Lugbe,08125799382,2022-07-03
CUS-01613,Lekki Enterprises,South-West,Ibadan North,07025604379,2019-04-09
CUS-01614,Surulere Trading Co,South-West,Abeokuta,07032727871,2019-12-30
CUS-01615,Ibadan North Stores,South-West,Badagry,08051309843,2019-09-22
CUS-01616,Kubwa Foods,North-Central,Gwarinpa,08117158543,2022-04-17
CUS-01617,Balogun Enterprises,North-Central,Jabi,09040327888,2019-09-26
CUS-01618,Surulere Wholesale,South-West,Ikorodu,09045506648,2023-11-25
CUS-01619,Agege Superstores,South-West,Ogbomoso,09094694930,2020-07-25
CUS-01620,Rabiu Enterprises,South-South,Calabar,08082202263,2021-03-25
CUS-01621,Agege Superstores,South-West,Oshodi,08137843059,2022-07-02
CUS-01622,Rabiu Foods,North-Central,Lugbe,07078890262,2020-01-31
CUS-01623,Okorie Supermarket,South-West,Lekki,08073781582,2023-08-20
CUS-01624,Aliyu Cash & Carry,South-West,Epe,07053268043,2020-06-26
CUS-01625,Adeyemi Mart,South-West,Mushin,09054924348,2022-07-13
CUS-01626,Nwosu Wholesale,North-Central,Gwarinpa,09083387315,2023-05-17
CUS-01627,Usman Ventures,North-Central,Makurdi,09063597632,2021-10-06
CUS-01628,Chukwu Enterprises,South-South,Uyo,09063841858,2022-09-26
CUS-01629,Yaba Hotel,South-West,Lekki,09067162555,2020-01-29
CUS-01630,Abeokuta Supermarket,South-West,Surulere,08050343535,2019-06-13
CUS-01631,Jos Provisions,North-Central,Makurdi,08027433651,2020-09-12
CUS-01632,Lekki Wholesale,South-West,Oshodi,08056453084,2021-11-05
CUS-01633,Ibrahim Mart,South-West,Yaba,08050437430,2022-09-11
CUS-01634,Makinde Cash & Carry,South-West,Lekki,08030688043,2020-07-30
CUS-01635,Wuse Ventures,North-Central,Gwarinpa,08123410159,2021-10-11
CUS-01636,Makinde Ventures,North-Central,Lokoja,09042580280,2020-02-21
CUS-01637,Taiwo Mart,South-South,Calabar,08148009735,2019-10-28
CUS-01638,Makurdi Cash & Carry,North-Central,Jos,07056555725,2021-09-05
CUS-01639,Wuse Provisions,North-Central,Makurdi,08041562316,2022-05-08
CUS-01640,Adeyemi Enterprises,South-West,Abeokuta,09020370954,2020-10-18
CUS-01641,Okonkwo Provisions,South-West,Ikorodu,09022462163,2022-07-07
CUS-01642,Dada Wholesale,South-West,Ikorodu,09074512027,2024-03-22
CUS-01643,Surulere Mart,South-West,Mushin,07072400868,2019-11-24
CUS-01644,Lekki Superstores,South-West,Alimosho,09011640743,2023-07-08
CUS-01645,Mushin Superstores,South-West,Ibadan North,07075248523,2020-10-01
CUS-01646,Yusuf Supermarket,South-South,Asaba,09044715287,2020-04-04
CUS-01647,Minna Hotel,North-Central,Jabi,09054971462,2019-09-08
CUS-01648,Idris Mart,North-Central,Lokoja,09020738641,2023-07-30
CUS-01649,Badagry Enterprises,South-West,Ikorodu,08079108209,2019-11-11
CUS-01650,Lokoja Supermarket,North-Central,Minna,08115347831,2023-09-27
CUS-01651,Adeleke Enterprises,South-South,Uyo,08167136827,2022-07-11
CUS-01652,Wuse Hotel,North-Central,Lugbe,08049357964,2022-06-02
CUS-01653,Salami Superstores,South-West,Ikeja,07057948542,2020-04-25
CUS-01654,Yaba Mart,South-West,Lekki,07026918765,2020-05-05
CUS-01655,Oladipo Trading Co,South-West,Ibadan North,08080270865,2021-03-24
CUS-01656,Chukwu Supermarket,South-West,Surulere,07061259494,2021-07-18
CUS-01657,Sani Foods,South-South,Asaba,09063786357,2024-04-17
CUS-01658,Badagry Superstores,South-West,Badagry,07068174698,2023-10-07
CUS-01659,Asaba Enterprises,South-South,Bonny,08016554015,2022-04-27
CUS-01660,Onyekachi Wholesale,North-Central,Gwarinpa,08177318657,2020-08-26
CUS-01661,Gbadamosi Superstores,South-West,Ikorodu,08110677940,2022-02-19
CUS-01662,Epe Mart,South-West,Ikorodu,08172067810,2021-01-22
CUS-01663,Obio-Akpor Provisions,South-South,Warri,07053568260,2023-03-07
CUS-01664,Haruna Enterprises,South-West,Alimosho,09088908503,2022-01-22
CUS-01665,Nwachukwu Ventures,North-Central,Jos,07056030066,2022-07-05
CUS-01666,Surulere Ventures,South-West,Alimosho,09038271272,2021-06-07
CUS-01667,Lugbe Cash & Carry,North-Central,Wuse,07094742934,2021-09-09
CUS-01668,Makinde Foods,North-Central,Jos,08150806582,2022-10-13
CUS-01669,Igwe Supermarket,North-Central,Gwarinpa,08093787448,2022-06-12
CUS-01670,Hassan Supermarket,North-Central,Lugbe,09041503392,2022-04-25
CUS-01671,Garba Stores,South-South,Obio-Akpor,09039300452,2023-03-27
CUS-01672,Eleme Mart,South-South,Calabar,09057247944,2020-03-16
CUS-01673,Ikorodu Trading Co,South-West,Oshodi,08194594167,2023-10-29
CUS-01674,Jabi Hotel,North-Central,Jos,09040212304,2019-08-08
CUS-01675,Ikorodu Ventures,South-West,Surulere,08063694387,2022-10-20
CUS-01676,Oshodi Ventures,South-West,Epe,08023196701,2022-04-08
CUS-01677,Uba Cash & Carry,North-Central,Kubwa,07093064126,2023-02-28
CUS-01678,Lekki Enterprises,South-West,Abeokuta,09013064676,2022-08-06
CUS-01679,Sani Ventures,North-Central,Garki,08113049361,2020-04-02
CUS-01680,Lokoja Hotel,North-Central,Jos,08031659959,2021-11-07
CUS-01681,Surulere Ventures,South-West,Badagry,08053315309,2023-09-04
CUS-01682,Yaba Enterprises,South-West,Ibadan North,09042889647,2020-08-01
CUS-01683,Gwarinpa Ventures,North-Central,Jos,07091068419,2019-09-21
CUS-01684,Surulere Provisions,South-West,Ibadan North,07010923862,2020-03-21
CUS-01685,Alimosho Hotel,South-West,Ibadan North,09019444312,2020-01-11
CUS-01686,Haruna Hotel,South-West,Lekki,07068857308,2021-09-21
CUS-01687,Danjuma Cash & Carry,South-South,Port Harcourt,08163610511,2020-05-26
CUS-01688,Yenagoa Cash & Carry,South-South,Obio-Akpor,07029593605,2019-09-02
CUS-01689,Oshodi Stores,South-West,Badagry,08059186033,2022-02-07
CUS-01690,Okafor Ventures,North-Central,Kubwa,08123035991,2022-07-27
CUS-01691,Haruna Ventures,North-Central,Kubwa,08155961908,2022-10-06
CUS-01692,Uche Foods,North-Central,Lugbe,08189782793,2024-03-20
CUS-01693,Olawale Supermarket,South-South,Warri,08185636982,2022-05-21
CUS-01694,Haruna Mart,North-Central,Makurdi,08173791651,2020-06-02
CUS-01695,Mohammed Foods,South-West,Surulere,08091530481,2022-10-12
CUS-01696,Ogunleye Supermarket,South-South,Warri,08129912993,2021-02-21
CUS-01697,Orji Foods,South-West,Alimosho,09074018411,2020-12-13
CUS-01698,Eleme Enterprises,South-South,Bonny,08180241159,2022-04-27
CUS-01699,Epe Mart,South-West,Alimosho,09033540092,2021-09-14
CUS-01700,Adewale Trading Co,South-South,Warri,08137706466,2023-02-28
CUS-01701,Badagry Stores,South-West,Epe,08057848816,2021-08-15
CUS-01702,Ikeja Foods,South-West,Alimosho,08037183114,2022-05-19
CUS-01703,Akinola Trading Co,North-Central,Jos,07046436564,2021-04-25
CUS-01704,Bonny Stores,South-South,Port Harcourt,09086061476,2021-06-27
CUS-01705,Mohammed Mart,South-West,Badagry,08040647266,2020-07-20
CUS-01706,Garba Wholesale,North-Central,Jos,08122262023,2020-04-02
CUS-01707,Lekki Mart,South-West,Ogbomoso,08118169177,2023-04-03
CUS-01708,Abeokuta Ventures,South-West,Ibadan North,07082066013,2019-06-23
CUS-01709,Sani Stores,South-South,Warri,09025623801,2021-12-09
CUS-01710,Ugwu Enterprises,South-West,Yaba,09050260078,2021-03-24
CUS-01711,Adesanya Foods,South-West,Ibadan North,08089045858,2019-11-25
CUS-01712,Wuse Wholesale,North-Central,Lokoja,08176116342,2020-11-17
CUS-01713,Orji Wholesale,South-West,Epe,08145460310,2019-07-22
CUS-01714,Abubakar Hotel,North-Central,Jos,08194009791,2021-12-13
CUS-01715,Surulere Ventures,South-West,Ikeja,08178390365,2021-10-12
CUS-01716,Hassan Cash & Carry,South-West,Epe,08122692698,2019-03-25
CUS-01717,Abubakar Hotel,South-South,Eleme,08024591037,2020-02-21
CUS-01718,Salami Trading Co,South-West,Oshodi,09023813301,2020-07-30
CUS-01719,Abeokuta Superstores,South-West,Surulere,08130990005,2023-05-05
CUS-01720,Eleme Enterprises,South-South,Eleme,08179318932,2021-10-05
CUS-01721,Lugbe Provisions,North-Central,Lugbe,09050750934,2022-05-04
CUS-01722,Nwosu Foods,South-West,Agege,09051341326,2022-01-12
CUS-01723,Wuse Cash & Carry,North-Central,Wuse,09057460993,2020-10-18
CUS-01724,Asaba Supermarket,South-South,Warri,08098859467,2020-05-26
CUS-01725,Ikeja Trading Co,South-West,Mushin,09053712718,2021-04-16
CUS-01726,Makinde Enterprises,North-Central,Jos,09046770694,2023-10-27
CUS-01727,Suleiman Ventures,South-West,Badagry,09016174008,2020-01-15
CUS-01728,Minna Provisions,North-Central,Lugbe,09017961369,2023-11-07
CUS-01729,Ugwu Trading Co,South-West,Ibadan North,08124902300,2021-10-09
CUS-01730,Agege Foods,South-West,Mushin,08030188973,2021-02-10
CUS-01731,Afolabi Ventures,South-West,Yaba,08186870944,2021-05-09
CUS-01732,Nnaji Wholesale,South-South,Port Harcourt,08019127329,2019-07-15
CUS-01733,Uyo Trading Co,South-South,Yenagoa,08034714856,2022-08-14
CUS-01734,Eze Provisions,South-West,Epe,08144273540,2021-01-12
CUS-01735,Adesanya Superstores,North-Central,Lokoja,09063191556,2019-11-25
CUS-01736,Nnaji Supermarket,South-West,Ogbomoso,08112174497,2021-03-31
CUS-01737,Orji Trading Co,South-West,Oshodi,09047936160,2021-03-12
CUS-01738,Adewale Enterprises,South-West,Lekki,07081371946,2023-07-13
CUS-01739,Obio-Akpor Enterprises,South-South,Yenagoa,08019809109,2020-02-12
CUS-01740,Minna Ventures,North-Central,Gwarinpa,08119801355,2023-05-26
CUS-01741,Nnaji Foods,North-Central,Lokoja,07063883863,2021-03-12
CUS-01742,Mushin Supermarket,South-West,Ikeja,08053269689,2022-01-09
CUS-01743,Abeokuta Superstores,South-West,Oshodi,08181452723,2021-11-07
CUS-01744,Magaji Enterprises,North-Central,Jabi,08035346665,2020-01-31
CUS-01745,Akinola Supermarket,South-West,Ogbomoso,07027089076,2021-05-22
CUS-01746,Taiwo Provisions,South-West,Epe,08037071907,2022-09-20
CUS-01747,Yaba Provisions,South-West,Oshodi,08113663666,2023-08-25
CUS-01748,Obio-Akpor Cash & Carry,South-South,Port Harcourt,09037995717,2022-04-14
CUS-01749,Lawal Provisions,South-West,Oshodi,09089217610,2019-11-07
CUS-01750,Ogbomoso Enterprises,South-West,Badagry,07031861785,2020-03-05
CUS-01751,Badagry Enterprises,South-West,Agege,08165717519,2023-05-07
CUS-01752,Orji Trading Co,South-West,Ibadan North,08178281290,2023-10-16
CUS-01753,Nwachukwu Cash & Carry,South-South,Calabar,07057604491,2022-05-25
CUS-01754,Calabar Superstores,South-South,Asaba,08021334884,2020-10-08
CUS-01755,Anyanwu Supermarket,North-Central,Lugbe,08116089390,2023-08-18
CUS-01756,Adeyemi Mart,South-South,Bonny,08028820058,2020-07-09
CUS-01757,Garba Provisions,South-West,Alimosho,08159889271,2020-12-15
CUS-01758,Gbadamosi Mart,South-West,Ogbomoso,08099747074,2023-05-27
CUS-01759,Oshodi Mart,South-West,Ikeja,09037390737,2022-09-14
CUS-01760,Rabiu Wholesale,South-West,Abeokuta,08113822276,2020-01-10
CUS-01761,Anyanwu Supermarket,South-West,Badagry,08064714435,2024-02-27
CUS-01762,Jos Mart,North-Central,Gwarinpa,07012005006,2022-06-18
CUS-01763,Adewale Stores,South-South,Yenagoa,09065710670,2019-08-14
CUS-01764,Garba Superstores,South-South,Port Harcourt,08173920316,2021-10-14
CUS-01765,Taiwo Superstores,South-South,Bonny,08192357282,2020-09-02
CUS-01766,Mohammed Enterprises,North-Central,Kubwa,08039435441,2021-07-13
CUS-01767,Yaba Superstores,South-West,Lekki,07064202290,2022-11-01
CUS-01768,Ogunleye Wholesale,South-South,Eleme,08154107402,2020-06-07
CUS-01769,Bonny Hotel,South-South,Sapele,08127677427,2022-07-31
CUS-01770,Abeokuta Foods,South-West,Alimosho,07061677853,2020-11-15
CUS-01771,Gbadamosi Supermarket,South-West,Surulere,07041920912,2023-07-06
CUS-01772,Anyanwu Ventures,South-West,Alimosho,08135199145,2020-11-22
CUS-01773,Calabar Ventures,South-South,Warri,09093391160,2022-12-11
CUS-01774,Oladipo Superstores,North-Central,Jos,08155265544,2019-06-01
CUS-01775,Nwankwo Hotel,South-West,Ibadan North,07099659144,2019-08-14
CUS-01776,Adewale Trading Co,South-West,Mushin,07082923013,2023-09-17
CUS-01777,Alimosho Stores,South-West,Lekki,08126951598,2019-07-10
CUS-01778,Musa Stores,South-West,Alimosho,08063359344,2019-10-27
CUS-01779,Warri Mart,South-South,Warri,07036665991,2020-04-21
CUS-01780,Yusuf Mart,North-Central,Makurdi,07081559021,2022-05-21
CUS-01781,Jos Mart,North-Central,Jabi,08023440304,2020-08-08
CUS-01782,Abeokuta Provisions,South-West,Alimosho,08082587841,2019-02-19
CUS-01783,Lawal Wholesale,South-South,Port Harcourt,09049795077,2022-03-26
CUS-01784,Yenagoa Ventures,South-South,Uyo,08050264407,2024-06-01
CUS-01785,Epe Wholesale,South-West,Yaba,07017948672,2020-03-08
CUS-01786,Magaji Mart,South-West,Oshodi,08062511111,2020-01-04
CUS-01787,Bello Provisions,South-West,Yaba,08119466596,2023-02-24
CUS-01788,Obi Stores,South-South,Sapele,08037626181,2021-12-06
CUS-01789,Taiwo Supermarket,South-West,Epe,07079876471,2022-09-03
CUS-01790,Makurdi Ventures,North-Central,Kubwa,09050107238,2019-10-23
CUS-01791,Ibadan North Mart,South-West,Lekki,08146521017,2019-02-04
CUS-01792,Okorie Stores,South-South,Yenagoa,09088514495,2023-06-23
CUS-01793,Yenagoa Wholesale,South-South,Warri,07021888060,2020-04-25
CUS-01794,Jabi Provisions,North-Central,Minna,09066596142,2024-02-06
CUS-01795,Lugbe Foods,North-Central,Lugbe,08195934970,2021-07-27
CUS-01796,Ikorodu Trading Co,South-West,Lekki,07023573570,2020-06-02
CUS-01797,Nwankwo Provisions,South-South,Sapele,09099339143,2022-12-05
CUS-01798,Badagry Ventures,South-West,Ogbomoso,09091420209,2021-07-05
