OrderID,OrderDate,CustomerID,ProductID,ProductName,Quantity,UnitPrice,LineTotal
ORD-2024-001599,24/07/2024,CUS-00123,PRD-0135,Lux Soap 170g x48,20,32900,658000
ORD-2024-001600,24/07/2024,CUS-00067,PRD-0141,Vaseline Blue Seal 250ml x24  ,8,38600,308800
ORD-2024-001603,24/07/2024,CUS-00161,PRD-0151,Molfix Diapers 44pc x4,4,42840,171360
ORD-2024-001611,25/07/2024,CUS-01758,PRD-0002,Fanta Orange 50cl PET x12,3,5180,15540
ORD-2024-001630,25/07/2024,CUS-02284,PRD-0068,Maggi Star Cubes 100x4g x12,10,16320,163200
ORD-2024-001631,25/07/2024,CUS-00268,PRD-0070,Ijebu Garri 2kg x10,5,19240,96200
ORD-2024-001643,25/07/2024,CUS-01684,PRD-0090,Dano Milk Refill 360g x12,4,37690,150760
ORD-2024-001655,25/07/2024,CUS-00862,PRD-0111,Sponge & Scourer Pack x48,4,12240,48960
ORD-2024-001658,25/07/2024,CUS-00343,PRD-0121,Mop & Bucket Set x6,9,26430,237870
ORD-2024-001659,25/07/2024,CUS-02445,PRD-0121,Mop & Bucket Set x6,14,26430,370020
ORD-2024-001664,25/07/2024,CUS-02089,PRD-0125,Insecticide Coil 10pk x30,6,15380,92280
ORD-2024-001670,25/07/2024,CUS-01132,PRD-0150,Huggies Gold 44pc x4  ,13,47850,622050
ORD-2024-001674,25/07/2024,CUS-00182,PRD-0160,Safeguard Soap 175g x48,12,32940,395280
ORD-2024-001692,26/07/2024,CUS-00777,PRD-0037,Vitamilk Soy 30cl x24,7,25650,179550
ORD-2024-001695,26/07/2024,CUS-00352,PRD-0045,Predator Energy 40cl x12  ,9,7340,66060
ORD-2024-001699,26/07/2024,CUS-01404,PRD-0047,Golden Penny Semovita 1kg x10,1,19060,19060
ORD-2024-001700,26/07/2024,CUS-01006,PRD-0057,Honeywell Semolina 1kg x10,5,18040,90200
ORD-2024-001701,26/07/2024,CUS-00900,PRD-0057,Honeywell Semolina 1kg x10,7,18040,126280
ORD-2024-001706,26/07/2024,CUS-02294,PRD-0067,Knorr Chicken Cubes 50x8g x24,8,12380,99040
ORD-2024-001708,26/07/2024,CUS-00202,PRD-0068,Maggi Star Cubes 100x4g x12,10,16320,163200
ORD-2024-001716,26/07/2024,CUS-00450,PRD-0082,Uncle Palm Oil 1L x12  ,9,30730,276570
ORD-2024-001720,26/07/2024,CUS-01131,PRD-0090,Dano Milk Refill 360g x12,23,37690,866870
ORD-2024-001721,26/07/2024,CUS-01013,PRD-0090,Dano Milk Refill 360g x12,2,37690,75380
ORD-2024-001723,26/07/2024,CUS-00251,PRD-0091,Omo Multi-Active 900g x12  ,4,27010,108040
ORD-2024-001726,26/07/2024,CUS-01167,PRD-0100,Jik Bleach 500ml x24,2,20780,41560
ORD-2024-001736,26/07/2024,CUS-00829,PRD-0125,Insecticide Coil 10pk x30  ,7,15380,107660
ORD-2024-001740,26/07/2024,CUS-00182,PRD-0130,Serviettes 100pc x24,13,13600,176800
ORD-2024-001754,26/07/2024,CUS-00371,PRD-0161,Irish Spring 105g x48,1,32640,32640
ORD-2024-001756,26/07/2024,CUS-00486,PRD-0162,Cussons Baby Jelly 200ml x24,13,28900,375700
ORD-2024-001773,27/07/2024,CUS-00769,PRD-0068,Maggi Star Cubes 100x4g x12,7,16320,114240
ORD-2024-001775,27/07/2024,CUS-02061,PRD-0077,Checkers Custard 2kg x6,28,31120,871360
ORD-2024-001776,27/07/2024,CUS-00263,PRD-0081,Kelloggs Cornflakes 500g x10,12,42190,506280
ORD-2024-001778,27/07/2024,CUS-01534,PRD-0086,Blue Band Spread 450g x12,9,28180,253620
ORD-2024-001781,27/07/2024,CUS-01777,PRD-0090,Dano Milk Refill 360g x12,8,37690,301520
ORD-2024-001787,27/07/2024,CUS-00095,PRD-0100,Jik Bleach 500ml x24,4,20780,83120
ORD-2024-001788,27/07/2024,CUS-01707,PRD-0100,Jik Bleach 500ml x24,5,20780,103900
ORD-2024-001795,27/07/2024,CUS-00467,PRD-0121,Mop & Bucket Set x6,6,26430,158580
ORD-2024-001796,27/07/2024,CUS-00998,PRD-0121,Mop & Bucket Set x6,11,26430,290730
ORD-2024-001798,27/07/2024,CUS-01115,PRD-0125,Insecticide Coil 10pk x30,13,15380,199940
ORD-2024-001804,27/07/2024,CUS-00378,PRD-0132,Oral-B Toothpaste 140g x36,8,38360,306880
ORD-2024-001818,28/07/2024,CUS-01249,PRD-0004,Pepsi 50cl PET x12,7,4490,31430
ORD-2024-001826,28/07/2024,CUS-00366,PRD-0061,Gino Tomato Paste 70g x50,4,16320,65280
ORD-2024-001828,28/07/2024,CUS-02042,PRD-0068,Maggi Star Cubes 100x4g x12,13,16320,212160
ORD-2024-001837,28/07/2024,CUS-01734,PRD-0090,Dano Milk Refill 360g x12,6,37690,226140
ORD-2024-001841,28/07/2024,CUS-01948,PRD-0125,Insecticide Coil 10pk x30,2,15380,30760
ORD-2024-001846,28/07/2024,CUS-02004,PRD-0161,Irish Spring 105g x48,9,32640,293760
ORD-2024-001849,29/07/2024,CUS-02443,PRD-0005,Eva Water 75cl x12,1,3110,3110
ORD-2024-001852,29/07/2024,CUS-01447,PRD-0028,Teem Bitter Lemon 50cl x12,21,4910,103110
ORD-2024-001857,29/07/2024,CUS-02033,PRD-0059,Titus Sardines 125g x50,3,50810,152430
ORD-2024-001862,29/07/2024,CUS-01523,PRD-0068,Maggi Star Cubes 100x4g x12,5,16320,81600
ORD-2024-001863,29/07/2024,CUS-00385,PRD-0074,Semovita 2kg x10,7,38390,268730
ORD-2024-001866,29/07/2024,CUS-00236,PRD-0077,Checkers Custard 2kg x6,4,31120,124480
ORD-2024-001871,29/07/2024,CUS-01939,PRD-0083,Tomato Mix Tin 400g x24,11,23690,260590
ORD-2024-001881,29/07/2024,CUS-00861,PRD-0090,Dano Milk Refill 360g x12,6,37690,226140
ORD-2024-001897,29/07/2024,CUS-00902,PRD-0108,Rambo Insecticide 300ml x24  ,3,30750,92250
ORD-2024-001898,29/07/2024,CUS-00215,PRD-0108,Rambo Insecticide 300ml x24,9,30750,276750
ORD-2024-001901,29/07/2024,CUS-01144,PRD-0120,Scrubbing Brush Heavy x24,15,14740,221100
ORD-2024-001907,29/07/2024,CUS-00862,PRD-0125,Insecticide Coil 10pk x30,10,15380,153800
ORD-2024-001913,29/07/2024,CUS-00743,PRD-0139,Dudu Osun Black Soap 150g x48,1,33360,33360
ORD-2024-001917,29/07/2024,CUS-00160,PRD-0147,Always Ultra 8pads x24,3,32330,96990
ORD-2024-001932,30/07/2024,CUS-00004,PRD-0017,Bournvita Refill 500g x12,8,39680,317440
ORD-2024-001933,30/07/2024,CUS-00685,PRD-0018,Peak Milk Powder 400g Tin x12,3,62570,187710
ORD-2024-001935,30/07/2024,CUS-00941,PRD-0020,Three Crowns Evap 160g x48,8,29210,233680
ORD-2024-001939,30/07/2024,CUS-01684,PRD-0035,Frutta Juice 1L x12,2,13660,27320
ORD-2024-001953,30/07/2024,CUS-01575,PRD-0064,Devon Kings Oil 3L x4,4,36350,145400
ORD-2024-001965,30/07/2024,CUS-01577,PRD-0078,Quaker Oats 500g x12,8,33720,269760
ORD-2024-001967,30/07/2024,CUS-01750,PRD-0083,Tomato Mix Tin 400g x24  ,1,23690,23690
ORD-2024-001974,30/07/2024,CUS-01593,PRD-0086,Blue Band Spread 450g x12,6,28180,169080
ORD-2024-001989,30/07/2024,CUS-00075,PRD-0109,Air Wick Freshener 300ml x12,4,30700,122800
ORD-2024-001991,30/07/2024,CUS-00994,PRD-0111,Sponge & Scourer Pack x48,4,12240,48960
ORD-2024-001992,30/07/2024,CUS-00152,PRD-0118,Duck Toilet Gel 500ml x12,4,23110,92440
ORD-2024-002005,30/07/2024,CUS-02465,PRD-0151,Molfix Diapers 44pc x4,2,42840,85680
ORD-2024-002029,31/07/2024,CUS-00235,PRD-0047,Golden Penny Semovita 1kg x10,1,19060,19060
ORD-2024-002031,31/07/2024,CUS-02024,PRD-0054,Indomie Chicken 70g x40  ,5,17260,86300
ORD-2024-002032,31/07/2024,CUS-00249,PRD-0060,Geisha Mackerel 155g x50  ,3,57540,172620
ORD-2024-002033,31/07/2024,CUS-00892,PRD-0062,Gino Pepper & Onion 70g x50,2,17890,35780
ORD-2024-002036,31/07/2024,CUS-01597,PRD-0065,Power Oil 1L x12  ,11,34000,374000
ORD-2024-002043,31/07/2024,CUS-01251,PRD-0090,Dano Milk Refill 360g x12,3,37690,113070
ORD-2024-002067,31/07/2024,CUS-00032,PRD-0131,Close-Up Red Hot 140g x36,6,31140,186840
ORD-2024-002073,31/07/2024,CUS-00559,PRD-0148,Molped Pads 8pc x24,13,27270,354510
ORD-2024-002076,31/07/2024,CUS-01787,PRD-0153,Schick Razor Twin x48  ,6,24220,145320
ORD-2024-002080,31/07/2024,CUS-02163,PRD-0160,Safeguard Soap 175g x48,7,32940,230580
ORD-2024-002083,01/08/2024,CUS-01069,PRD-0005,Eva Water 75cl x12,21,3110,65310
ORD-2024-002087,01/08/2024,CUS-02236,PRD-0018,Peak Milk Powder 400g Tin x12,17,62570,1063690
ORD-2024-002091,01/08/2024,CUS-00293,PRD-0040,Dubic Malt 33cl x24,15,14100,211500
ORD-2024-002098,01/08/2024,CUS-01141,PRD-0067,Knorr Chicken Cubes 50x8g x24,6,12380,74280
ORD-2024-002101,01/08/2024,CUS-00554,PRD-0077,Checkers Custard 2kg x6,13,31120,404560
ORD-2024-002106,01/08/2024,CUS-01421,PRD-0086,Blue Band Spread 450g x12,2,28180,56360
ORD-2024-002115,01/08/2024,CUS-00407,PRD-0100,Jik Bleach 500ml x24,5,20780,103900
ORD-2024-002117,01/08/2024,CUS-01708,PRD-0111,Sponge & Scourer Pack x48,9,12240,110160
ORD-2024-002118,01/08/2024,CUS-02238,PRD-0118,Duck Toilet Gel 500ml x12,1,23110,23110
ORD-2024-002120,01/08/2024,CUS-01521,PRD-0128,Toilet Paper 12-Roll x6,5,20590,102950
ORD-2024-002123,01/08/2024,CUS-01030,PRD-0142,Nivea Body Lotion 400ml x12,15,52030,780450
ORD-2024-002131,01/08/2024,CUS-00869,PRD-0151,Molfix Diapers 44pc x4,5,42840,214200
ORD-2024-002141,01/08/2024,CUS-00325,PRD-0165,Robb Ointment 23ml x48,4,23380,93520
ORD-2024-002153,02/08/2024,CUS-01510,PRD-0046,Golden Penny Spaghetti 500g x20,13,17360,225680
ORD-2024-002156,02/08/2024,CUS-01843,PRD-0051,Mama Gold Rice 5kg x4,7,43070,301490
ORD-2024-002158,02/08/2024,CUS-01716,PRD-0061,Gino Tomato Paste 70g x50,10,16320,163200
ORD-2024-002160,02/08/2024,CUS-01172,PRD-0068,Maggi Star Cubes 100x4g x12,5,16320,81600
ORD-2024-002167,02/08/2024,CUS-00586,PRD-0083,Tomato Mix Tin 400g x24,3,23690,71070
ORD-2024-002168,02/08/2024,CUS-01770,PRD-0084,Bonita Baked Beans 400g x24,6,27760,166560
ORD-2024-002169,02/08/2024,CUS-00161,PRD-0086,Blue Band Spread 450g x12  ,17,28180,479060
ORD-2024-002170,02/08/2024,CUS-00633,PRD-0087,St Louis Sugar Cubes 500g x20,9,24070,216630
ORD-2024-002176,02/08/2024,CUS-01953,PRD-0090,Dano Milk Refill 360g x12,11,37690,414590
ORD-2024-002177,02/08/2024,CUS-02065,PRD-0090,Dano Milk Refill 360g x12,18,37690,678420
ORD-2024-002178,02/08/2024,CUS-02080,PRD-0090,Dano Milk Refill 360g x12,10,37690,376900
ORD-2024-002189,02/08/2024,CUS-01542,PRD-0111,Sponge & Scourer Pack x48,8,12240,97920
ORD-2024-002195,02/08/2024,CUS-00087,PRD-0122,Bin Liners 50pc Roll x24,2,19140,38280
ORD-2024-002198,02/08/2024,CUS-01028,PRD-0125,Insecticide Coil 10pk x30,6,15380,92280
ORD-2024-002204,02/08/2024,CUS-01213,PRD-0151,Molfix Diapers 44pc x4,6,42840,257040
ORD-2024-002210,02/08/2024,CUS-00152,PRD-0160,Safeguard Soap 175g x48,2,32940,65880
ORD-2024-002213,02/08/2024,CUS-01772,PRD-0161,Irish Spring 105g x48,14,32640,456960
ORD-2024-002217,03/08/2024,CUS-02348,PRD-0007,Chivita 100% Orange 1L x12,6,17070,102420
ORD-2024-002222,03/08/2024,CUS-01866,PRD-0023,Lipton Yellow Label 100s x12,5,16940,84700
ORD-2024-002225,03/08/2024,CUS-01532,PRD-0048,Golden Penny Flour 2kg x5  ,9,16870,151830
ORD-2024-002228,03/08/2024,CUS-00195,PRD-0057,Honeywell Semolina 1kg x10,18,18040,324720
ORD-2024-002229,03/08/2024,CUS-02315,PRD-0057,Honeywell Semolina 1kg x10,7,18040,126280
ORD-2024-002230,03/08/2024,CUS-01280,PRD-0060,Geisha Mackerel 155g x50,2,57540,115080
ORD-2024-002234,03/08/2024,CUS-00621,PRD-0077,Checkers Custard 2kg x6,1,31120,31120
ORD-2024-002240,03/08/2024,CUS-00346,PRD-0090,Dano Milk Refill 360g x12,3,37690,113070
ORD-2024-002243,03/08/2024,CUS-01776,PRD-0098,Mama Lemon 750ml x12,4,15320,61280
ORD-2024-002247,03/08/2024,CUS-01575,PRD-0108,Rambo Insecticide 300ml x24,2,30750,61500
ORD-2024-002248,03/08/2024,CUS-00483,PRD-0108,Rambo Insecticide 300ml x24,3,30750,92250
ORD-2024-002260,03/08/2024,CUS-00127,PRD-0135,Lux Soap 170g x48,5,32900,164500
ORD-2024-002263,03/08/2024,CUS-00187,PRD-0142,Nivea Body Lotion 400ml x12,13,52030,676390
ORD-2024-002265,03/08/2024,CUS-01599,PRD-0144,Sure Deodorant 150ml x12,2,31990,63980
ORD-2024-002287,04/08/2024,CUS-00053,PRD-0023,Lipton Yellow Label 100s x12,24,16940,406560
ORD-2024-002289,04/08/2024,CUS-01888,PRD-0090,Dano Milk Refill 360g x12,13,37690,489970
ORD-2024-002294,04/08/2024,CUS-01837,PRD-0098,Mama Lemon 750ml x12,7,15320,107240
ORD-2024-002299,04/08/2024,CUS-01534,PRD-0118,Duck Toilet Gel 500ml x12,6,23110,138660
ORD-2024-002310,05/08/2024,CUS-01394,PRD-0013,Lucozade Boost 50cl x12,10,11970,119700
ORD-2024-002314,05/08/2024,CUS-00925,PRD-0028,Teem Bitter Lemon 50cl x12,8,4910,39280
ORD-2024-002319,05/08/2024,CUS-00656,PRD-0037,Vitamilk Soy 30cl x24,24,25650,615600
ORD-2024-002325,05/08/2024,CUS-02186,PRD-0064,Devon Kings Oil 3L x4,45,36350,1635750
ORD-2024-002332,05/08/2024,CUS-00609,PRD-0080,Nasco Cornflakes 350g x12,9,23900,215100
ORD-2024-002342,05/08/2024,CUS-02064,PRD-0098,Mama Lemon 750ml x12,29,15320,444280
ORD-2024-002345,05/08/2024,CUS-01615,PRD-0102,Izal Disinfectant 500ml x12,15,17050,255750
ORD-2024-002354,05/08/2024,CUS-00235,PRD-0120,Scrubbing Brush Heavy x24,3,14740,44220
ORD-2024-002359,05/08/2024,CUS-01210,PRD-0125,Insecticide Coil 10pk x30,12,15380,184560
ORD-2024-002362,05/08/2024,CUS-02440,PRD-0135,Lux Soap 170g x48,4,32900,131600
ORD-2024-002363,05/08/2024,CUS-01521,PRD-0139,Dudu Osun Black Soap 150g x48,5,33360,166800
ORD-2024-002377,06/08/2024,CUS-02398,PRD-0023,Lipton Yellow Label 100s x12,4,16940,67760
ORD-2024-002386,06/08/2024,CUS-00495,PRD-0066,Kings Veg Oil 5L x4,5,51920,259600
ORD-2024-002393,06/08/2024,CUS-01060,PRD-0079,Golden Morn 900g x10,5,46870,234350
ORD-2024-002395,06/08/2024,CUS-01265,PRD-0086,Blue Band Spread 450g x12,4,28180,112720
ORD-2024-002396,06/08/2024,CUS-01116,PRD-0086,Blue Band Spread 450g x12,6,28180,169080
ORD-2024-002412,06/08/2024,CUS-00972,PRD-0100,Jik Bleach 500ml x24,12,20780,249360
ORD-2024-002420,06/08/2024,CUS-02259,PRD-0121,Mop & Bucket Set x6,18,26430,475740
ORD-2024-002421,06/08/2024,CUS-02016,PRD-0125,Insecticide Coil 10pk x30,2,15380,30760
ORD-2024-002429,06/08/2024,CUS-00656,PRD-0139,Dudu Osun Black Soap 150g x48,4,33360,133440
ORD-2024-002430,06/08/2024,CUS-01331,PRD-0141,Vaseline Blue Seal 250ml x24,10,38600,386000
ORD-2024-002439,06/08/2024,CUS-00989,PRD-0153,Schick Razor Twin x48,3,24220,72660
ORD-2024-002450,07/08/2024,CUS-01731,PRD-0007,Chivita 100% Orange 1L x12  ,13,17070,221910
ORD-2024-002470,07/08/2024,CUS-01662,PRD-0076,Ola-Ola Poundo 0.9kg x12,11,28050,308550
ORD-2024-002474,07/08/2024,CUS-00096,PRD-0083,Tomato Mix Tin 400g x24,9,23690,213210
ORD-2024-002491,07/08/2024,CUS-00006,PRD-0100,Jik Bleach 500ml x24,3,20780,62340
ORD-2024-002496,07/08/2024,CUS-00972,PRD-0109,Air Wick Freshener 300ml x12,4,30700,122800
ORD-2024-002497,07/08/2024,CUS-01098,PRD-0109,Air Wick Freshener 300ml x12  ,9,30700,276300
ORD-2024-002503,07/08/2024,CUS-02304,PRD-0125,Insecticide Coil 10pk x30  ,2,15380,30760
ORD-2024-002504,07/08/2024,CUS-00857,PRD-0125,Insecticide Coil 10pk x30,16,15380,246080
ORD-2024-002521,08/08/2024,CUS-01577,PRD-0011,Maltina Can 33cl x24,5,17170,85850
ORD-2024-002525,08/08/2024,CUS-01162,PRD-0026,Bigi Cola 60cl x12,5,4150,20750
ORD-2024-002527,08/08/2024,CUS-01452,PRD-0035,Frutta Juice 1L x12,9,13660,122940
ORD-2024-002530,08/08/2024,CUS-00466,PRD-0039,Grand Malt 33cl x24,1,14770,14770
ORD-2024-002535,08/08/2024,CUS-01334,PRD-0057,Honeywell Semolina 1kg x10,3,18040,54120
ORD-2024-002539,08/08/2024,CUS-01452,PRD-0065,Power Oil 1L x12,4,34000,136000
ORD-2024-002542,08/08/2024,CUS-01428,PRD-0076,Ola-Ola Poundo 0.9kg x12,1,28050,28050
ORD-2024-002546,08/08/2024,CUS-01145,PRD-0079,Golden Morn 900g x10,6,46870,281220
ORD-2024-002570,08/08/2024,CUS-00380,PRD-0118,Duck Toilet Gel 500ml x12,41,23110,947510
ORD-2024-002583,08/08/2024,CUS-01800,PRD-0145,Rexona Roll-On 50ml x24,4,31800,127200
ORD-2024-002590,08/08/2024,CUS-00565,PRD-0156,ORS Relaxer Kit x12  ,8,58570,468560
ORD-2024-002597,08/08/2024,CUS-00170,PRD-0166,Aboniki Balm 25g x48,11,25650,282150
ORD-2024-002619,09/08/2024,CUS-01565,PRD-0061,Gino Tomato Paste 70g x50,22,16320,359040
ORD-2024-002620,09/08/2024,CUS-02061,PRD-0061,Gino Tomato Paste 70g x50,2,16320,32640
ORD-2024-002621,09/08/2024,CUS-01699,PRD-0063,Sonia Tomato Paste 70g x50,5,15070,75350
ORD-2024-002624,09/08/2024,CUS-00975,PRD-0077,Checkers Custard 2kg x6,4,31120,124480
ORD-2024-002625,09/08/2024,CUS-02143,PRD-0083,Tomato Mix Tin 400g x24,34,23690,805460
ORD-2024-002633,09/08/2024,CUS-02445,PRD-0090,Dano Milk Refill 360g x12,10,37690,376900
ORD-2024-002637,09/08/2024,CUS-01850,PRD-0093,Sunlight Detergent 900g x12,6,23080,138480
ORD-2024-002672,09/08/2024,CUS-02368,PRD-0170,Shaving Powder 90g x36,11,17370,191070
ORD-2024-002673,10/08/2024,CUS-02494,PRD-0004,Pepsi 50cl PET x12,9,4490,40410
ORD-2024-002675,10/08/2024,CUS-01697,PRD-0025,La Casera Apple 50cl x12,8,5090,40720
ORD-2024-002678,10/08/2024,CUS-00040,PRD-0037,Vitamilk Soy 30cl x24,6,25650,153900
ORD-2024-002688,10/08/2024,CUS-01513,PRD-0086,Blue Band Spread 450g x12,2,28180,56360
ORD-2024-002693,10/08/2024,CUS-01730,PRD-0090,Dano Milk Refill 360g x12,5,37690,188450
ORD-2024-002694,10/08/2024,CUS-01251,PRD-0090,Dano Milk Refill 360g x12,5,37690,188450
ORD-2024-002699,10/08/2024,CUS-01286,PRD-0100,Jik Bleach 500ml x24  ,4,20780,83120
ORD-2024-002700,10/08/2024,CUS-00737,PRD-0100,Jik Bleach 500ml x24  ,5,20780,103900
ORD-2024-002705,10/08/2024,CUS-00191,PRD-0115,Canoe Bar Soap 190g x48  ,8,21210,169680
ORD-2024-002709,10/08/2024,CUS-00671,PRD-0121,Mop & Bucket Set x6,5,26430,132150
ORD-2024-002713,10/08/2024,CUS-01127,PRD-0131,Close-Up Red Hot 140g x36  ,4,31140,124560
ORD-2024-002717,10/08/2024,CUS-00453,PRD-0151,Molfix Diapers 44pc x4,13,42840,556920
ORD-2024-002748,11/08/2024,CUS-00270,PRD-0111,Sponge & Scourer Pack x48  ,19,12240,232560
ORD-2024-002752,11/08/2024,CUS-02221,PRD-0142,Nivea Body Lotion 400ml x12,3,52030,156090
ORD-2024-002767,12/08/2024,CUS-00287,PRD-0035,Frutta Juice 1L x12,2,13660,27320
ORD-2024-002773,12/08/2024,CUS-01030,PRD-0065,Power Oil 1L x12,3,34000,102000
ORD-2024-002778,12/08/2024,CUS-00421,PRD-0074,Semovita 2kg x10,7,38390,268730
ORD-2024-002780,12/08/2024,CUS-01999,PRD-0082,Uncle Palm Oil 1L x12,4,30730,122920
ORD-2024-002797,12/08/2024,CUS-00952,PRD-0108,Rambo Insecticide 300ml x24,18,30750,553500
ORD-2024-002799,12/08/2024,CUS-00928,PRD-0118,Duck Toilet Gel 500ml x12,10,23110,231100
ORD-2024-002803,12/08/2024,CUS-01571,PRD-0125,Insecticide Coil 10pk x30,19,15380,292220
ORD-2024-002806,12/08/2024,CUS-01013,PRD-0129,Kitchen Towel 4-Roll x12,3,17810,53430
ORD-2024-002815,12/08/2024,CUS-00551,PRD-0150,Huggies Gold 44pc x4,14,47850,669900
ORD-2024-002817,12/08/2024,CUS-00547,PRD-0151,Molfix Diapers 44pc x4,3,42840,128520
ORD-2024-002822,12/08/2024,CUS-00419,PRD-0160,Safeguard Soap 175g x48,4,32940,131760
ORD-2024-002856,13/08/2024,CUS-01808,PRD-0090,Dano Milk Refill 360g x12,24,37690,904560
ORD-2024-002869,13/08/2024,CUS-00040,PRD-0111,Sponge & Scourer Pack x48,2,12240,24480
ORD-2024-002870,13/08/2024,CUS-02123,PRD-0113,Zip Detergent Sachet 60x40g  ,6,10420,62520
ORD-2024-002873,13/08/2024,CUS-02198,PRD-0120,Scrubbing Brush Heavy x24,9,14740,132660
ORD-2024-002877,13/08/2024,CUS-01232,PRD-0125,Insecticide Coil 10pk x30,10,15380,153800
ORD-2024-002878,13/08/2024,CUS-00185,PRD-0125,Insecticide Coil 10pk x30,12,15380,184560
ORD-2024-002879,13/08/2024,CUS-00053,PRD-0125,Insecticide Coil 10pk x30,8,15380,123040
ORD-2024-002882,13/08/2024,CUS-02202,PRD-0131,Close-Up Red Hot 140g x36,6,31140,186840
ORD-2024-002884,13/08/2024,CUS-00604,PRD-0135,Lux Soap 170g x48,10,32900,329000
ORD-2024-002896,13/08/2024,CUS-01904,PRD-0161,Irish Spring 105g x48,8,32640,261120
ORD-2024-002907,14/08/2024,CUS-01833,PRD-0017,Bournvita Refill 500g x12,3,39680,119040
ORD-2024-002925,14/08/2024,CUS-02368,PRD-0077,Checkers Custard 2kg x6,5,31120,155600
ORD-2024-002936,14/08/2024,CUS-00629,PRD-0090,Dano Milk Refill 360g x12,5,37690,188450
ORD-2024-002939,14/08/2024,CUS-01533,PRD-0091,Omo Multi-Active 900g x12,3,27010,81030
ORD-2024-002940,14/08/2024,CUS-01459,PRD-0093,Sunlight Detergent 900g x12,7,23080,161560
ORD-2024-002944,14/08/2024,CUS-01532,PRD-0098,Mama Lemon 750ml x12,8,15320,122560
ORD-2024-002964,14/08/2024,CUS-01552,PRD-0151,Molfix Diapers 44pc x4,4,42840,171360
ORD-2024-002965,14/08/2024,CUS-01350,PRD-0151,Molfix Diapers 44pc x4,9,42840,385560
ORD-2024-002968,14/08/2024,CUS-01664,PRD-0156,ORS Relaxer Kit x12,5,58570,292850
ORD-2024-002969,14/08/2024,CUS-00661,PRD-0157,Venus Hair Cream 260ml x12  ,16,24810,396960
ORD-2024-002973,14/08/2024,CUS-00143,PRD-0170,Shaving Powder 90g x36,7,17370,121590
ORD-2024-002977,15/08/2024,CUS-01994,PRD-0007,Chivita 100% Orange 1L x12,5,17070,85350
ORD-2024-002978,15/08/2024,CUS-01156,PRD-0011,Maltina Can 33cl x24,27,17170,463590
ORD-2024-002994,15/08/2024,CUS-00177,PRD-0077,Checkers Custard 2kg x6,2,31120,62240
ORD-2024-002996,15/08/2024,CUS-01147,PRD-0081,Kelloggs Cornflakes 500g x10,11,42190,464090
ORD-2024-003010,15/08/2024,CUS-00907,PRD-0108,Rambo Insecticide 300ml x24,4,30750,123000
ORD-2024-003013,15/08/2024,CUS-01555,PRD-0121,Mop & Bucket Set x6,16,26430,422880
ORD-2024-003014,15/08/2024,CUS-00896,PRD-0122,Bin Liners 50pc Roll x24,5,19140,95700
ORD-2024-003031,15/08/2024,CUS-01810,PRD-0160,Safeguard Soap 175g x48,6,32940,197640
ORD-2024-003037,16/08/2024,CUS-00470,PRD-0004,Pepsi 50cl PET x12,18,4490,80820
ORD-2024-003044,16/08/2024,CUS-00562,PRD-0025,La Casera Apple 50cl x12,7,5090,35630
ORD-2024-003045,16/08/2024,CUS-01591,PRD-0029,Schweppes Chapman 33cl x24,8,11070,88560
ORD-2024-003059,16/08/2024,CUS-01760,PRD-0068,Maggi Star Cubes 100x4g x12,13,16320,212160
ORD-2024-003068,16/08/2024,CUS-00517,PRD-0083,Tomato Mix Tin 400g x24,6,23690,142140
ORD-2024-003069,16/08/2024,CUS-01016,PRD-0083,Tomato Mix Tin 400g x24,2,23690,47380
ORD-2024-003071,16/08/2024,CUS-02096,PRD-0084,Bonita Baked Beans 400g x24,4,27760,111040
ORD-2024-003083,16/08/2024,CUS-00293,PRD-0100,Jik Bleach 500ml x24,2,20780,41560
ORD-2024-003084,16/08/2024,CUS-00060,PRD-0108,Rambo Insecticide 300ml x24,10,30750,307500
ORD-2024-003093,16/08/2024,CUS-02060,PRD-0125,Insecticide Coil 10pk x30,7,15380,107660
ORD-2024-003097,16/08/2024,CUS-00056,PRD-0142,Nivea Body Lotion 400ml x12,2,52030,104060
ORD-2024-003124,17/08/2024,CUS-01752,PRD-0077,Checkers Custard 2kg x6,4,31120,124480
ORD-2024-003125,17/08/2024,CUS-01213,PRD-0077,Checkers Custard 2kg x6,3,31120,93360
ORD-2024-003129,17/08/2024,CUS-01339,PRD-0086,Blue Band Spread 450g x12,10,28180,281800
ORD-2024-003130,17/08/2024,CUS-00494,PRD-0086,Blue Band Spread 450g x12,3,28180,84540
ORD-2024-003136,17/08/2024,CUS-01752,PRD-0090,Dano Milk Refill 360g x12,19,37690,716110
ORD-2024-003137,17/08/2024,CUS-00925,PRD-0090,Dano Milk Refill 360g x12,16,37690,603040
ORD-2024-003138,17/08/2024,CUS-00282,PRD-0090,Dano Milk Refill 360g x12,4,37690,150760
ORD-2024-003145,17/08/2024,CUS-01678,PRD-0100,Jik Bleach 500ml x24,4,20780,83120
ORD-2024-003149,17/08/2024,CUS-02114,PRD-0108,Rambo Insecticide 300ml x24,9,30750,276750
ORD-2024-003152,17/08/2024,CUS-00539,PRD-0121,Mop & Bucket Set x6,14,26430,370020
ORD-2024-003153,17/08/2024,CUS-01749,PRD-0121,Mop & Bucket Set x6,4,26430,105720
ORD-2024-003157,17/08/2024,CUS-00244,PRD-0125,Insecticide Coil 10pk x30,9,15380,138420
