OrderID,OrderDate,CustomerID,ProductID,Qty,UOM,UnitPrice,LineTotal
ORD-2024-001845,2024-07-28,CUS-01419,prd-0151,0.75,CARTON,171360,128520.0
ORD-2024-001854,2024-07-29,CUS-01366,prd-0035,5,EACH,13660,68300
ORD-2024-001882,2024-07-29,CUS-01634,prd-0090,1.92,CARTON,452280,868377.6000000001
ORD-2024-001883,2024-07-29,CUS-01599,prd-0090,15,EACH,37690,565350
ORD-2024-001884,2024-07-29,CUS-00081,prd-0090,1.92,CARTON,452280,868377.6000000001
ORD-2024-001902,2024-07-29,CUS-01751,prd-0120,0.17,CARTON,353760,60139.200000000004
ORD-2024-001916,2024-07-29,CUS-01602,prd-0143,2.0,CARTON,583680,1167360.0
ORD-2024-001924,2024-07-29,CUS-00791,prd-0156,0.42,CARTON,702840,295192.8
ORD-2024-001930,2024-07-30,CUS-02142,prd-0008,0.83,CARTON,196320,162945.59999999998
ORD-2024-001934,2024-07-30,CUS-01927,prd-0018,0.33,CARTON,750840,247777.2
ORD-2024-001937,2024-07-30,CUS-01312,prd-0031,0.08,CARTON,879840,70387.20000000001
ORD-2024-001938,2024-07-30,CUS-01447,prd-0033,0.25,CARTON,264960,66240.0
ORD-2024-001941,2024-07-30,CUS-00955,prd-0037,0.46,CARTON,615600,283176.0
ORD-2024-001949,2024-07-30,CUS-01758,prd-0060,0.1,CARTON,2877000,287700.0
ORD-2024-001955,2024-07-30,CUS-00946,prd-0065,16,EACH,34000,544000
ORD-2024-001959,2024-07-30,CUS-00756,prd-0070,0.3,CARTON,192400,57720.0
ORD-2024-001962,2024-07-30,CUS-01640,prd-0076,2.33,CARTON,336600,784278.0
ORD-2024-001985,2024-07-30,CUS-01772,prd-0100,0.29,CARTON,498720,144628.8
ORD-2024-001990,2024-07-30,CUS-00873,prd-0109,0.75,CARTON,368400,276300.0
ORD-2024-001996,2024-07-30,CUS-00321,prd-0138,0.06,CARTON,1296960,77817.6
ORD-2024-002000,2024-07-30,CUS-01942,prd-0145,0.17,CARTON,763200,129744.0
ORD-2024-002008,2024-07-30,CUS-00326,prd-0157,15,EACH,24810,372150
ORD-2024-002019,2024-07-31,CUS-01782,prd-0004,2.58,CARTON,53880,139010.40000000002
ORD-2024-002021,2024-07-31,CUS-00939,prd-0008,1,EACH,16360,16360
ORD-2024-002027,2024-07-31,CUS-01882,prd-0038,8,EACH,15680,125440
ORD-2024-002028,2024-07-31,CUS-00150,prd-0046,1,EACH,17360,17360
ORD-2024-002037,2024-07-31,CUS-00824,prd-0065,0.67,CARTON,408000,273360.0
ORD-2024-002044,2024-07-31,CUS-00343,prd-0090,14,EACH,37690,527660
ORD-2024-002045,2024-07-31,CUS-00994,prd-0090,9,EACH,37690,339210
ORD-2024-002052,2024-07-31,CUS-00249,prd-0101,12,EACH,22590,271080
ORD-2024-002058,2024-07-31,CUS-01274,prd-0120,0.38,CARTON,353760,134428.8
ORD-2024-002062,2024-07-31,CUS-01596,prd-0125,0.17,CARTON,461400,78438.00000000001
ORD-2024-002063,2024-07-31,CUS-01587,prd-0125,8,EACH,15380,123040
ORD-2024-002066,2024-07-31,CUS-01928,prd-0128,1.83,CARTON,123540,226078.2
ORD-2024-002072,2024-07-31,CUS-01116,prd-0144,1.58,CARTON,383880,606530.4
ORD-2024-002077,2024-07-31,CUS-00443,prd-0154,0.12,CARTON,1019280,122313.59999999999
ORD-2024-002081,2024-07-31,CUS-00086,prd-0160,5,EACH,32940,164700
ORD-2024-002085,2024-08-01,CUS-00249,prd-0011,0.62,CARTON,412080,255489.59999999998
ORD-2024-002093,2024-08-01,CUS-02010,prd-0047,7,EACH,19060,133420
ORD-2024-002096,2024-08-01,CUS-01320,prd-0061,0.08,CARTON,816000,65280.00000000001
ORD-2024-002104,2024-08-01,CUS-00931,prd-0082,1,EACH,30730,30730
ORD-2024-002112,2024-08-01,CUS-01275,prd-0090,19,EACH,37690,716110
ORD-2024-002124,2024-08-01,CUS-01540,prd-0142,1.25,CARTON,624360,780450.0
ORD-2024-002125,2024-08-01,CUS-01759,prd-0142,0.17,CARTON,624360,106141.20000000001
ORD-2024-002132,2024-08-01,CUS-02060,prd-0151,1.5,CARTON,171360,257040.0
ORD-2024-002133,2024-08-01,CUS-01039,prd-0151,10,EACH,42840,428400
ORD-2024-002135,2024-08-01,CUS-00434,prd-0152,0.08,CARTON,1195200,95616.0
ORD-2024-002149,2024-08-02,CUS-00546,prd-0031,10,EACH,36660,366600
ORD-2024-002150,2024-08-02,CUS-00547,prd-0037,0.67,CARTON,615600,412452.0
ORD-2024-002162,2024-08-02,CUS-01135,prd-0071,7,EACH,17380,121660
ORD-2024-002166,2024-08-02,CUS-02485,prd-0082,1.42,CARTON,368760,523639.19999999995
ORD-2024-002179,2024-08-02,CUS-01775,prd-0090,8,EACH,37690,301520
ORD-2024-002184,2024-08-02,CUS-02106,prd-0098,1.08,CARTON,183840,198547.2
ORD-2024-002191,2024-08-02,CUS-01094,prd-0117,0.08,CARTON,840960,67276.8
ORD-2024-002205,2024-08-02,CUS-01542,prd-0151,2.0,CARTON,171360,342720.0
ORD-2024-002220,2024-08-03,CUS-00356,prd-0021,0.17,CARTON,1163400,197778.0
ORD-2024-002231,2024-08-03,CUS-02117,prd-0060,0.26,CARTON,2877000,748020.0
ORD-2024-002232,2024-08-03,CUS-00711,prd-0067,0.54,CARTON,297120,160444.80000000002
ORD-2024-002233,2024-08-03,CUS-02448,prd-0067,6,EACH,12380,74280
ORD-2024-002249,2024-08-03,CUS-01060,prd-0108,0.79,CARTON,738000,583020.0
ORD-2024-002254,2024-08-03,CUS-01188,prd-0121,4.0,CARTON,158580,634320.0
ORD-2024-002256,2024-08-03,CUS-01220,prd-0125,0.1,CARTON,461400,46140.0
ORD-2024-002271,2024-08-03,CUS-00379,prd-0153,0.1,CARTON,1162560,116256.0
ORD-2024-002275,2024-08-03,CUS-02500,prd-0161,0.12,CARTON,1566720,188006.4
ORD-2024-002279,2024-08-03,CUS-00828,prd-0167,0.22,CARTON,504720,111038.40000000001
ORD-2024-002295,2024-08-04,CUS-00207,prd-0098,0.75,CARTON,183840,137880.0
ORD-2024-002298,2024-08-04,CUS-01843,prd-0111,2,EACH,12240,24480
ORD-2024-002307,2024-08-05,CUS-01400,prd-0006,0.83,CARTON,36720,30477.6
ORD-2024-002311,2024-08-05,CUS-01308,prd-0014,0.33,CARTON,165480,54608.399999999994
ORD-2024-002315,2024-08-05,CUS-01202,prd-0028,0.33,CARTON,58920,19443.600000000002
ORD-2024-002334,2024-08-05,CUS-02228,prd-0084,3,EACH,27760,83280
ORD-2024-002349,2024-08-05,CUS-02294,prd-0115,0.5,CARTON,1018080,509040.0
ORD-2024-002355,2024-08-05,CUS-01932,prd-0120,0.25,CARTON,353760,88440.0
ORD-2024-002364,2024-08-05,CUS-00989,prd-0149,2.25,CARTON,183520,412920.0
ORD-2024-002372,2024-08-05,CUS-02345,prd-0160,6,EACH,32940,197640
ORD-2024-002380,2024-08-06,CUS-01321,prd-0039,0.67,CARTON,354480,237501.60000000003
ORD-2024-002387,2024-08-06,CUS-01874,prd-0068,1.58,CARTON,195840,309427.2
ORD-2024-002390,2024-08-06,CUS-01619,prd-0077,1.5,CARTON,186720,280080.0
ORD-2024-002401,2024-08-06,CUS-01701,prd-0090,9,EACH,37690,339210
ORD-2024-002402,2024-08-06,CUS-00415,prd-0090,0.5,CARTON,452280,226140.0
ORD-2024-002410,2024-08-06,CUS-00896,prd-0098,4,EACH,15320,61280
ORD-2024-002423,2024-08-06,CUS-01746,prd-0131,21,EACH,31140,653940
ORD-2024-002425,2024-08-06,CUS-00170,prd-0135,0.79,CARTON,1579200,1247568.0
ORD-2024-002431,2024-08-06,CUS-01919,prd-0142,0.67,CARTON,624360,418321.19999999995
ORD-2024-002435,2024-08-06,CUS-02240,prd-0151,1.25,CARTON,171360,214200.0
ORD-2024-002441,2024-08-06,CUS-00143,prd-0156,0.17,CARTON,702840,119482.80000000002
ORD-2024-002446,2024-08-06,CUS-01576,prd-0166,8,EACH,25650,205200
ORD-2024-002458,2024-08-07,CUS-00940,prd-0039,5,EACH,14770,73850
ORD-2024-002463,2024-08-07,CUS-01998,prd-0057,4,EACH,18040,72160
ORD-2024-002466,2024-08-07,CUS-02432,prd-0064,14.5,CARTON,145400,2108300.0
ORD-2024-002468,2024-08-07,CUS-01229,prd-0072,0.3,CARTON,426000,127800.0
ORD-2024-002475,2024-08-07,CUS-01771,prd-0085,0.25,CARTON,781920,195480.0
ORD-2024-002482,2024-08-07,CUS-00470,prd-0090,3,EACH,37690,113070
ORD-2024-002483,2024-08-07,CUS-01475,prd-0090,17,EACH,37690,640730
ORD-2024-002486,2024-08-07,CUS-00804,prd-0093,0.75,CARTON,276960,207720.0
ORD-2024-002487,2024-08-07,CUS-00928,prd-0093,17,EACH,23080,392360
ORD-2024-002492,2024-08-07,CUS-01416,prd-0100,0.25,CARTON,498720,124680.0
ORD-2024-002509,2024-08-07,CUS-00931,prd-0143,0.25,CARTON,583680,145920.0
ORD-2024-002518,2024-08-07,CUS-00150,prd-0156,0.25,CARTON,702840,175710.0
ORD-2024-002519,2024-08-07,CUS-00081,prd-0160,0.27,CARTON,1581120,426902.4
ORD-2024-002536,2024-08-08,CUS-02440,prd-0060,0.06,CARTON,2877000,172620.0
ORD-2024-002537,2024-08-08,CUS-01292,prd-0061,5,EACH,16320,81600
ORD-2024-002557,2024-08-08,CUS-01037,prd-0090,0.33,CARTON,452280,149252.40000000002
ORD-2024-002558,2024-08-08,CUS-01684,prd-0090,0.42,CARTON,452280,189957.59999999998
ORD-2024-002561,2024-08-08,CUS-01433,prd-0093,0.58,CARTON,276960,160636.8
ORD-2024-002564,2024-08-08,CUS-00063,prd-0105,0.92,CARTON,492720,453302.4
ORD-2024-002589,2024-08-08,CUS-00716,prd-0152,0.06,CARTON,1195200,71712.0
ORD-2024-002591,2024-08-08,CUS-02157,prd-0156,1.08,CARTON,702840,759067.2000000001
ORD-2024-002602,2024-08-09,CUS-01542,prd-0007,0.25,CARTON,204840,51210.0
ORD-2024-002609,2024-08-09,CUS-00217,prd-0036,0.1,CARTON,820000,82000.0
ORD-2024-002614,2024-08-09,CUS-01611,prd-0051,0.75,CARTON,172280,129210.0
ORD-2024-002615,2024-08-09,CUS-01079,prd-0057,4,EACH,18040,72160
ORD-2024-002618,2024-08-09,CUS-01630,prd-0060,0.2,CARTON,2877000,575400.0
ORD-2024-002622,2024-08-09,CUS-01298,prd-0064,1.75,CARTON,145400,254450.0
ORD-2024-002627,2024-08-09,CUS-02238,prd-0086,0.5,CARTON,338160,169080.0
ORD-2024-002628,2024-08-09,CUS-01653,prd-0086,5,EACH,28180,140900
ORD-2024-002658,2024-08-09,CUS-01276,prd-0142,1.5,CARTON,624360,936540.0
ORD-2024-002659,2024-08-09,CUS-00699,prd-0143,0.5,CARTON,583680,291840.0
ORD-2024-002662,2024-08-09,CUS-00883,prd-0151,0.5,CARTON,171360,85680.0
ORD-2024-002681,2024-08-10,CUS-01398,prd-0051,3.0,CARTON,172280,516840.0
ORD-2024-002683,2024-08-10,CUS-01043,prd-0060,0.08,CARTON,2877000,230160.0
ORD-2024-002687,2024-08-10,CUS-00400,prd-0082,0.5,CARTON,368760,184380.0
ORD-2024-002706,2024-08-10,CUS-01952,prd-0118,0.83,CARTON,277320,230175.59999999998
ORD-2024-002718,2024-08-10,CUS-00387,prd-0151,1.25,CARTON,171360,214200.0
ORD-2024-002728,2024-08-11,CUS-00091,prd-0017,1.08,CARTON,476160,514252.80000000005
ORD-2024-002729,2024-08-11,CUS-01541,prd-0023,15,EACH,16940,254100
ORD-2024-002734,2024-08-11,CUS-02208,prd-0057,1.7,CARTON,180400,306680.0
ORD-2024-002739,2024-08-11,CUS-02172,prd-0064,4,EACH,36350,145400
ORD-2024-002749,2024-08-11,CUS-00494,prd-0136,12,EACH,54950,659400
ORD-2024-002756,2024-08-11,CUS-01370,prd-0151,14,EACH,42840,599760
ORD-2024-002760,2024-08-12,CUS-00565,prd-0007,0.33,CARTON,204840,67597.20000000001
ORD-2024-002774,2024-08-12,CUS-01275,prd-0065,0.58,CARTON,408000,236640.0
ORD-2024-002787,2024-08-12,CUS-00621,prd-0091,6,EACH,27010,162060
ORD-2024-002819,2024-08-12,CUS-02488,prd-0156,0.83,CARTON,702840,583357.2
ORD-2024-002820,2024-08-12,CUS-02422,prd-0156,1.0,CARTON,702840,702840.0
ORD-2024-002832,2024-08-13,CUS-01463,prd-0029,0.33,CARTON,265680,87674.40000000001
ORD-2024-002833,2024-08-13,CUS-01050,prd-0031,19,EACH,36660,696540
ORD-2024-002834,2024-08-13,CUS-01098,prd-0033,8,EACH,11040,88320
ORD-2024-002838,2024-08-13,CUS-01942,prd-0048,4.4,CARTON,84350,371140.0
ORD-2024-002857,2024-08-13,CUS-00649,prd-0090,0.17,CARTON,452280,76887.6
ORD-2024-002862,2024-08-13,CUS-01967,prd-0100,7,EACH,20780,145460
ORD-2024-002867,2024-08-13,CUS-02299,prd-0109,0.25,CARTON,368400,92100.0
ORD-2024-002875,2024-08-13,CUS-00543,prd-0122,0.75,CARTON,459360,344520.0
ORD-2024-002880,2024-08-13,CUS-00577,prd-0125,0.1,CARTON,461400,46140.0
ORD-2024-002883,2024-08-13,CUS-01201,prd-0131,3,EACH,31140,93420
ORD-2024-002890,2024-08-13,CUS-01572,prd-0151,24,EACH,42840,1028160
ORD-2024-002892,2024-08-13,CUS-01539,prd-0154,0.12,CARTON,1019280,122313.59999999999
ORD-2024-002898,2024-08-13,CUS-02413,prd-0162,0.17,CARTON,693600,117912.0
ORD-2024-002900,2024-08-13,CUS-02430,prd-0165,0.06,CARTON,1122240,67334.4
ORD-2024-002902,2024-08-14,CUS-02322,prd-0005,1.25,CARTON,37320,46650.0
ORD-2024-002905,2024-08-14,CUS-02300,prd-0016,6,EACH,42680,256080
ORD-2024-002910,2024-08-14,CUS-00257,prd-0025,0.25,CARTON,61080,15270.0
ORD-2024-002915,2024-08-14,CUS-01222,prd-0033,0.21,CARTON,264960,55641.600000000006
ORD-2024-002923,2024-08-14,CUS-00361,prd-0061,0.38,CARTON,816000,310080.0
ORD-2024-002929,2024-08-14,CUS-00557,prd-0085,3,EACH,32580,97740
ORD-2024-002937,2024-08-14,CUS-01409,prd-0090,0.5,CARTON,452280,226140.0
ORD-2024-002941,2024-08-14,CUS-02301,prd-0097,7,EACH,21780,152460
ORD-2024-002949,2024-08-14,CUS-01479,prd-0125,0.07,CARTON,461400,32298.000000000004
ORD-2024-002970,2024-08-14,CUS-00192,prd-0158,10,EACH,33720,337200
ORD-2024-002975,2024-08-15,CUS-02018,prd-0003,5,EACH,4840,24200
ORD-2024-002984,2024-08-15,CUS-01229,prd-0039,0.75,CARTON,354480,265860.0
ORD-2024-002992,2024-08-15,CUS-00200,prd-0068,0.83,CARTON,195840,162547.19999999998
ORD-2024-003000,2024-08-15,CUS-01501,prd-0090,1.58,CARTON,452280,714602.4
ORD-2024-003005,2024-08-15,CUS-02050,prd-0091,0.58,CARTON,324120,187989.59999999998
ORD-2024-003006,2024-08-15,CUS-00290,prd-0093,0.08,CARTON,276960,22156.800000000003
ORD-2024-003007,2024-08-15,CUS-02112,prd-0099,10,EACH,14380,143800
ORD-2024-003030,2024-08-15,CUS-00462,prd-0156,8,EACH,58570,468560
ORD-2024-003039,2024-08-16,CUS-00526,prd-0008,1.5,CARTON,196320,294480.0
ORD-2024-003041,2024-08-16,CUS-02465,prd-0018,8,EACH,62570,500560
ORD-2024-003052,2024-08-16,CUS-00423,prd-0046,3,EACH,17360,52080
ORD-2024-003053,2024-08-16,CUS-02030,prd-0049,0.5,CARTON,181900,90950.0
ORD-2024-003058,2024-08-16,CUS-01006,prd-0057,9,EACH,18040,162360
ORD-2024-003060,2024-08-16,CUS-01330,prd-0068,0.67,CARTON,195840,131212.80000000002
ORD-2024-003067,2024-08-16,CUS-00697,prd-0080,19,EACH,23900,454100
ORD-2024-003072,2024-08-16,CUS-01757,prd-0085,0.42,CARTON,781920,328406.4
ORD-2024-003077,2024-08-16,CUS-01948,prd-0090,7,EACH,37690,263830
ORD-2024-003078,2024-08-16,CUS-00391,prd-0090,0.58,CARTON,452280,262322.39999999997
ORD-2024-003090,2024-08-16,CUS-01343,prd-0120,0.21,CARTON,353760,74289.6
ORD-2024-003100,2024-08-16,CUS-02232,prd-0145,5,EACH,31800,159000
ORD-2024-003115,2024-08-17,CUS-00680,prd-0019,0.12,CARTON,1499520,179942.4
ORD-2024-003117,2024-08-17,CUS-01048,prd-0033,0.29,CARTON,264960,76838.4
ORD-2024-003121,2024-08-17,CUS-01825,prd-0057,2,EACH,18040,36080
ORD-2024-003126,2024-08-17,CUS-00681,prd-0077,1.17,CARTON,186720,218462.39999999997
ORD-2024-003131,2024-08-17,CUS-00930,prd-0086,0.75,CARTON,338160,253620.0
ORD-2024-003155,2024-08-17,CUS-01584,prd-0123,16,EACH,14410,230560
ORD-2024-003171,2024-08-17,CUS-01105,prd-0167,0.08,CARTON,504720,40377.600000000006
ORD-2024-003172,2024-08-18,CUS-00398,prd-0004,1.25,CARTON,53880,67350.0
ORD-2024-003203,2024-08-19,CUS-01751,prd-0051,1.0,CARTON,172280,172280.0
ORD-2024-003229,2024-08-19,CUS-00655,prd-0103,0.17,CARTON,461760,78499.20000000001
ORD-2024-003234,2024-08-19,CUS-00653,prd-0118,2,EACH,23110,46220
ORD-2024-003237,2024-08-19,CUS-02327,prd-0125,4,EACH,15380,61520
ORD-2024-003245,2024-08-19,CUS-00598,prd-0141,0.17,CARTON,926400,157488.00000000003
ORD-2024-003247,2024-08-19,CUS-01297,prd-0150,1.25,CARTON,191400,239250.0
ORD-2024-003252,2024-08-19,CUS-00940,prd-0151,3.0,CARTON,171360,514080.0
ORD-2024-003253,2024-08-19,CUS-00268,prd-0151,1.0,CARTON,171360,171360.0
ORD-2024-003260,2024-08-19,CUS-00249,prd-0156,14,EACH,58570,819980
ORD-2024-003290,2024-08-20,CUS-00801,prd-0061,0.18,CARTON,816000,146880.0
ORD-2024-003298,2024-08-20,CUS-01725,prd-0077,0.67,CARTON,186720,125102.40000000001
ORD-2024-003306,2024-08-20,CUS-00053,prd-0086,3,EACH,28180,84540
ORD-2024-003309,2024-08-20,CUS-01162,prd-0090,0.33,CARTON,452280,149252.40000000002
ORD-2024-003327,2024-08-20,CUS-00309,prd-0123,3,EACH,14410,43230
ORD-2024-003329,2024-08-20,CUS-01280,prd-0128,0.5,CARTON,123540,61770.0
ORD-2024-003342,2024-08-20,CUS-01431,prd-0156,0.25,CARTON,702840,175710.0
ORD-2024-003344,2024-08-20,CUS-00446,prd-0160,0.75,CARTON,1581120,1185840.0
ORD-2024-003351,2024-08-21,CUS-02468,prd-0029,0.5,CARTON,265680,132840.0
ORD-2024-003358,2024-08-21,CUS-01535,prd-0064,2,EACH,36350,72700
ORD-2024-003370,2024-08-21,CUS-01902,prd-0090,2.33,CARTON,452280,1053812.4
ORD-2024-003371,2024-08-21,CUS-01937,prd-0090,0.58,CARTON,452280,262322.39999999997
ORD-2024-003384,2024-08-21,CUS-01429,prd-0111,0.19,CARTON,587520,111628.79999999999
ORD-2024-003388,2024-08-21,CUS-01418,prd-0125,0.3,CARTON,461400,138420.0
ORD-2024-003391,2024-08-21,CUS-01798,prd-0128,3.17,CARTON,123540,391621.8
ORD-2024-003395,2024-08-21,CUS-00589,prd-0151,3.75,CARTON,171360,642600.0
ORD-2024-003400,2024-08-21,CUS-01701,prd-0153,21,EACH,24220,508620
ORD-2024-003403,2024-08-21,CUS-02431,prd-0155,0.83,CARTON,790560,656164.7999999999
ORD-2024-003407,2024-08-21,CUS-01488,prd-0161,5,EACH,32640,163200
ORD-2024-003414,2024-08-22,CUS-00321,prd-0017,0.92,CARTON,476160,438067.19999999995
ORD-2024-003450,2024-08-22,CUS-01158,prd-0119,0.75,CARTON,263400,197550.0
ORD-2024-003457,2024-08-22,CUS-02110,prd-0137,0.1,CARTON,1327200,132720.0
ORD-2024-003460,2024-08-22,CUS-00559,prd-0151,3,EACH,42840,128520
ORD-2024-003472,2024-08-22,CUS-01778,prd-0165,5,EACH,23380,116900
ORD-2024-003473,2024-08-22,CUS-01825,prd-0166,0.1,CARTON,1231200,123120.0
ORD-2024-003489,2024-08-23,CUS-02200,prd-0057,2,EACH,18040,36080
ORD-2024-003498,2024-08-23,CUS-00254,prd-0077,0.83,CARTON,186720,154977.59999999998
ORD-2024-003501,2024-08-23,CUS-00239,prd-0083,8,EACH,23690,189520
ORD-2024-003509,2024-08-23,CUS-01998,prd-0098,0.58,CARTON,183840,106627.19999999998
ORD-2024-003511,2024-08-23,CUS-01227,prd-0100,0.21,CARTON,498720,104731.20000000001
ORD-2024-003512,2024-08-23,CUS-00685,prd-0102,0.5,CARTON,204600,102300.0
ORD-2024-003513,2024-08-23,CUS-02003,prd-0103,0.25,CARTON,461760,115440.0
ORD-2024-003516,2024-08-23,CUS-01362,prd-0120,0.17,CARTON,353760,60139.200000000004
ORD-2024-003521,2024-08-23,CUS-01587,prd-0128,2.0,CARTON,123540,247080.0
ORD-2024-003525,2024-08-23,CUS-01807,prd-0139,7,EACH,33360,233520
ORD-2024-003536,2024-08-23,CUS-02019,prd-0160,22,EACH,32940,724680
ORD-2024-003543,2024-08-23,CUS-01135,prd-0165,0.15,CARTON,1122240,168336.0
ORD-2024-003570,2024-08-24,CUS-00050,prd-0090,0.5,CARTON,452280,226140.0
ORD-2024-003571,2024-08-24,CUS-02374,prd-0090,0.58,CARTON,452280,262322.39999999997
ORD-2024-003572,2024-08-24,CUS-02036,prd-0091,7,EACH,27010,189070
ORD-2024-003573,2024-08-24,CUS-01294,prd-0091,1.17,CARTON,324120,379220.39999999997
ORD-2024-003582,2024-08-24,CUS-00289,prd-0125,3,EACH,15380,46140
ORD-2024-003585,2024-08-24,CUS-00832,prd-0138,0.19,CARTON,1296960,246422.40000000002
ORD-2024-003600,2024-08-24,CUS-00081,prd-0169,9,EACH,15310,137790
ORD-2024-003602,2024-08-25,CUS-02349,prd-0016,0.25,CARTON,512160,128040.0
ORD-2024-003617,2024-08-25,CUS-01552,prd-0157,0.42,CARTON,297720,125042.4
ORD-2024-003626,2024-08-26,CUS-00369,prd-0004,2.25,CARTON,53880,121230.0
ORD-2024-003629,2024-08-26,CUS-01529,prd-0005,9,EACH,3110,27990
ORD-2024-003631,2024-08-26,CUS-00997,prd-0007,0.42,CARTON,204840,86032.79999999999
ORD-2024-003647,2024-08-26,CUS-01013,prd-0041,5,EACH,6830,34150
ORD-2024-003651,2024-08-26,CUS-01535,prd-0051,12,EACH,43070,516840
ORD-2024-003654,2024-08-26,CUS-02305,prd-0057,5,EACH,18040,90200
ORD-2024-003658,2024-08-26,CUS-01468,prd-0074,0.7,CARTON,383900,268730.0
ORD-2024-003661,2024-08-26,CUS-02335,prd-0077,3,EACH,31120,93360
ORD-2024-003667,2024-08-26,CUS-01572,prd-0084,0.29,CARTON,666240,193209.59999999998
ORD-2024-003676,2024-08-26,CUS-01035,prd-0090,2.58,CARTON,452280,1166882.4
ORD-2024-003680,2024-08-26,CUS-02216,prd-0091,6,EACH,27010,162060
ORD-2024-003684,2024-08-26,CUS-02349,prd-0103,0.42,CARTON,461760,193939.19999999998
ORD-2024-003685,2024-08-26,CUS-00779,prd-0108,0.08,CARTON,738000,59040.0
ORD-2024-003697,2024-08-26,CUS-02390,prd-0131,30,EACH,31140,934200
ORD-2024-003698,2024-08-26,CUS-01469,prd-0135,0.04,CARTON,1579200,63168.0
ORD-2024-003701,2024-08-26,CUS-02232,prd-0141,4,EACH,38600,154400
ORD-2024-003706,2024-08-26,CUS-00681,prd-0156,7,EACH,58570,409990
ORD-2024-003721,2024-08-27,CUS-00469,prd-0019,0.23,CARTON,1499520,344889.60000000003
ORD-2024-003723,2024-08-27,CUS-00220,prd-0031,0.46,CARTON,879840,404726.4
ORD-2024-003744,2024-08-27,CUS-01625,prd-0077,10,EACH,31120,311200
ORD-2024-003752,2024-08-27,CUS-00842,prd-0090,1,EACH,37690,37690
ORD-2024-003759,2024-08-27,CUS-00554,prd-0097,0.25,CARTON,261360,65340.0
ORD-2024-003770,2024-08-27,CUS-02331,prd-0109,0.92,CARTON,368400,338928.0
ORD-2024-003776,2024-08-27,CUS-00303,prd-0128,1.5,CARTON,123540,185310.0
ORD-2024-003778,2024-08-27,CUS-00393,prd-0141,0.21,CARTON,926400,194544.0
ORD-2024-003784,2024-08-27,CUS-02434,prd-0151,7.75,CARTON,171360,1328040.0
ORD-2024-003801,2024-08-28,CUS-02213,prd-0024,1.33,CARTON,58800,78204.0
ORD-2024-003805,2024-08-28,CUS-00615,prd-0048,0.4,CARTON,84350,33740.0
ORD-2024-003806,2024-08-28,CUS-00067,prd-0048,0.4,CARTON,84350,33740.0
ORD-2024-003826,2024-08-28,CUS-01785,prd-0098,24,EACH,15320,367680
ORD-2024-003827,2024-08-28,CUS-01274,prd-0098,0.58,CARTON,183840,106627.19999999998
ORD-2024-003838,2024-08-28,CUS-01140,prd-0122,0.46,CARTON,459360,211305.59999999998
ORD-2024-003850,2024-08-28,CUS-02090,prd-0153,0.12,CARTON,1162560,139507.2
ORD-2024-003877,2024-08-29,CUS-01796,prd-0068,0.75,CARTON,195840,146880.0
ORD-2024-003878,2024-08-29,CUS-01425,prd-0070,0.7,CARTON,192400,134680.0
ORD-2024-003890,2024-08-29,CUS-00854,prd-0089,0.25,CARTON,520400,130100.0
ORD-2024-003893,2024-08-29,CUS-02422,prd-0090,7,EACH,37690,263830
ORD-2024-003894,2024-08-29,CUS-00696,prd-0090,19,EACH,37690,716110
ORD-2024-003900,2024-08-29,CUS-00832,prd-0093,4,EACH,23080,92320
ORD-2024-003902,2024-08-29,CUS-01180,prd-0098,0.33,CARTON,183840,60667.200000000004
ORD-2024-003908,2024-08-29,CUS-02230,prd-0118,2,EACH,23110,46220
ORD-2024-003910,2024-08-29,CUS-01263,prd-0120,2.0,CARTON,353760,707520.0
ORD-2024-003932,2024-08-29,CUS-01837,prd-0151,2,EACH,42840,85680
ORD-2024-003945,2024-08-29,CUS-01014,prd-0165,19,EACH,23380,444220
ORD-2024-003953,2024-08-30,CUS-01949,prd-0018,16,EACH,62570,1001120
ORD-2024-003958,2024-08-30,CUS-00061,prd-0031,0.71,CARTON,879840,624686.3999999999
ORD-2024-003964,2024-08-30,CUS-00536,prd-0057,2.0,CARTON,180400,360800.0
ORD-2024-003970,2024-08-30,CUS-00893,prd-0068,0.25,CARTON,195840,48960.0
ORD-2024-003973,2024-08-30,CUS-01241,prd-0075,1.0,CARTON,204120,204120.0
ORD-2024-003979,2024-08-30,CUS-00610,prd-0082,0.83,CARTON,368760,306070.8
ORD-2024-003982,2024-08-30,CUS-01421,prd-0086,18,EACH,28180,507240
ORD-2024-003990,2024-08-30,CUS-01531,prd-0090,2.33,CARTON,452280,1053812.4
ORD-2024-003994,2024-08-30,CUS-00537,prd-0093,2.42,CARTON,276960,670243.2
ORD-2024-004001,2024-08-30,CUS-02041,prd-0100,0.21,CARTON,498720,104731.20000000001
ORD-2024-004006,2024-08-30,CUS-01980,prd-0108,9,EACH,30750,276750
ORD-2024-004016,2024-08-30,CUS-00698,prd-0125,0.1,CARTON,461400,46140.0
ORD-2024-004024,2024-08-30,CUS-00191,prd-0142,4,EACH,52030,208120
ORD-2024-004028,2024-08-30,CUS-01745,prd-0151,1.75,CARTON,171360,299880.0
ORD-2024-004032,2024-08-30,CUS-00449,prd-0155,0.75,CARTON,790560,592920.0
ORD-2024-004043,2024-08-31,CUS-00450,prd-0004,0.33,CARTON,53880,17780.4
ORD-2024-004046,2024-08-31,CUS-01524,prd-0015,4,EACH,8500,34000
