TxnID,TxnDate,TxnType,WarehouseID,ProductID,QtyChange,Reference,EmployeeID
TXN-000263,2024-08-07,RECEIPT,WH-LAG1,PRD-0036,68,PO-2024-00166,EMP-005
TXN-000264,2024-08-07,RECEIPT,WH-IBD,PRD-0048,46,PO-2024-00170,EMP-027
TXN-000265,2024-08-07,RECEIPT,WH-LAG1,PRD-0086,574,PO-2024-00190,EMP-005
TXN-000266,2024-08-07,RECEIPT,WH-LAG2,PRD-0091,67,PO-2024-00193,EMP-016
TXN-000267,2024-08-07,RECEIPT,WH-ABJ,PRD-0022,27,PO-2024-00246,EMP-018
TXN-000268,2024-08-07,RECEIPT,WH-LAG2,PRD-0045,59,PO-2024-00258,EMP-026
TXN-000269,2024-08-07,RECEIPT,WH-IBD,PRD-0109,68,PO-2024-00294,EMP-007
TXN-000270,2024-08-07,RECEIPT,WH-LAG1,PRD-0117,111,PO-2024-00297,EMP-010
TXN-000271,2024-08-08,RECEIPT,WH-ABJ,PRD-0010,23,PO-2024-00064,EMP-038
TXN-000272,2024-08-08,RECEIPT,WH-LAG2,PRD-0027,23,PO-2024-00071,EMP-026
TXN-000273,2024-08-08,RECEIPT,WH-IBD,PRD-0046,49,PO-2024-00085,EMP-012
TXN-000274,2024-08-08,RECEIPT,WH-LAG2,PRD-0057,159,PO-2024-00092,EMP-006
TXN-000275,2024-08-08,RECEIPT,WH-ABJ,PRD-0072,51,PO-2024-00101,EMP-033
TXN-000276,2024-08-08,RECEIPT,WH-LAG1,PRD-0017,85,PO-2024-00156,EMP-020
TXN-000277,2024-08-08,RECEIPT,WH-LAG2,PRD-0086,223,PO-2024-00191,EMP-026
TXN-000278,2024-08-08,RECEIPT,WH-IBD,PRD-0037,109,PO-2024-00254,EMP-012
TXN-000279,2024-08-08,RECEIPT,WH-IBD,PRD-0045,52,PO-2024-00259,EMP-022
TXN-000280,2024-08-08,RECEIPT,WH-IBD,PRD-0052,12,PO-2024-00263,EMP-022
TXN-000281,2024-08-08,RECEIPT,WH-LAG1,PRD-0104,51,PO-2024-00289,EMP-025
TXN-000282,2024-08-08,RECEIPT,WH-LAG1,PRD-0125,644,PO-2024-00303,EMP-030
TXN-000283,2024-08-08,RECEIPT,WH-LAG1,PRD-0161,573,PO-2024-00318,EMP-005
TXN-000284,2024-08-08,RECEIPT,WH-IBD,PRD-0168,30,PO-2024-00322,EMP-037
TXN-000285,2024-08-08,RECEIPT,WH-ABJ,PRD-0031,89,PO-2024-00344,EMP-033
TXN-000286,2024-08-08,RECEIPT,WH-LAG1,PRD-0147,84,PO-2024-00404,EMP-030
TXN-000287,2024-08-09,RECEIPT,WH-PHC,PRD-0036,50,PO-2024-00078,EMP-019
TXN-000288,2024-08-09,RECEIPT,WH-IBD,PRD-0100,259,PO-2024-00196,EMP-022
TXN-000289,2024-08-09,RECEIPT,WH-ABJ,PRD-0102,105,PO-2024-00198,EMP-023
TXN-000290,2024-08-09,RECEIPT,WH-LAG1,PRD-0016,159,PO-2024-00245,EMP-040
TXN-000291,2024-08-09,RECEIPT,WH-IBD,PRD-0095,24,PO-2024-00283,EMP-037
TXN-000292,2024-08-09,RECEIPT,WH-LAG1,PRD-0131,156,PO-2024-00308,EMP-010
TXN-000293,2024-08-09,RECEIPT,WH-ABJ,PRD-0165,175,PO-2024-00321,EMP-023
TXN-000294,2024-08-09,RECEIPT,WH-LAG2,PRD-0067,67,PO-2024-00361,EMP-031
TXN-000295,2024-08-09,RECEIPT,WH-ABJ,PRD-0083,181,PO-2024-00371,EMP-038
TXN-000296,2024-08-09,RECEIPT,WH-ABJ,PRD-0092,35,PO-2024-00379,EMP-018
TXN-000297,2024-08-10,RECEIPT,WH-LAG2,PRD-0026,44,PO-2024-00070,EMP-031
TXN-000298,2024-08-10,RECEIPT,WH-LAG1,PRD-0071,28,PO-2024-00100,EMP-010
TXN-000299,2024-08-10,RECEIPT,WH-PHC,PRD-0048,65,PO-2024-00171,EMP-009
TXN-000300,2024-08-10,RECEIPT,WH-IBD,PRD-0102,54,PO-2024-00197,EMP-027
TXN-000301,2024-08-10,RECEIPT,WH-LAG2,PRD-0123,75,PO-2024-00206,EMP-036
TXN-000302,2024-08-10,RECEIPT,WH-IBD,PRD-0013,25,PO-2024-00242,EMP-037
TXN-000303,2024-08-10,RECEIPT,WH-ABJ,PRD-0013,36,PO-2024-00243,EMP-038
TXN-000304,2024-08-10,RECEIPT,WH-ABJ,PRD-0025,59,PO-2024-00249,EMP-033
TXN-000305,2024-08-10,RECEIPT,WH-IBD,PRD-0108,183,PO-2024-00292,EMP-022
TXN-000306,2024-08-10,RECEIPT,WH-ABJ,PRD-0108,244,PO-2024-00293,EMP-013
TXN-000307,2024-08-10,RECEIPT,WH-ABJ,PRD-0122,119,PO-2024-00301,EMP-018
TXN-000308,2024-08-10,RECEIPT,WH-LAG1,PRD-0149,42,PO-2024-00312,EMP-040
TXN-000309,2024-08-10,RECEIPT,WH-LAG2,PRD-0160,249,PO-2024-00316,EMP-026
TXN-000310,2024-08-10,RECEIPT,WH-LAG1,PRD-0162,112,PO-2024-00319,EMP-005
TXN-000311,2024-08-10,RECEIPT,WH-LAG1,PRD-0018,186,PO-2024-00334,EMP-040
TXN-000312,2024-08-10,RECEIPT,WH-IBD,PRD-0021,68,PO-2024-00338,EMP-002
TXN-000313,2024-08-10,RECEIPT,WH-ABJ,PRD-0051,141,PO-2024-00352,EMP-023
TXN-000314,2024-08-10,RECEIPT,WH-LAG2,PRD-0077,247,PO-2024-00367,EMP-036
TXN-000315,2024-08-10,RECEIPT,WH-IBD,PRD-0077,232,PO-2024-00368,EMP-027
TXN-000316,2024-08-10,RECEIPT,WH-IBD,PRD-0082,71,PO-2024-00370,EMP-027
TXN-000317,2024-08-10,RECEIPT,WH-LAG2,PRD-0084,127,PO-2024-00372,EMP-011
TXN-000318,2024-08-10,RECEIPT,WH-ABJ,PRD-0103,84,PO-2024-00385,EMP-018
TXN-000319,2024-08-10,RECEIPT,WH-LAG2,PRD-0111,109,PO-2024-00388,EMP-001
TXN-000320,2024-08-10,RECEIPT,WH-IBD,PRD-0142,122,PO-2024-00401,EMP-017
TXN-000321,2024-08-10,RECEIPT,WH-PHC,PRD-0151,390,PO-2024-00409,EMP-019
TXN-000322,2024-08-10,TRANSFER_OUT,WH-PHC,PRD-0145,-27,TRF-00003,EMP-029
TXN-000323,2024-08-10,TRANSFER_IN,WH-ABJ,PRD-0145,27,TRF-00003,EMP-033
TXN-000324,2024-08-11,RECEIPT,WH-LAG1,PRD-0001,77,PO-2024-00060,EMP-030
TXN-000325,2024-08-11,RECEIPT,WH-LAG2,PRD-0006,28,PO-2024-00062,EMP-021
TXN-000326,2024-08-11,RECEIPT,WH-LAG1,PRD-0028,88,PO-2024-00162,EMP-030
TXN-000327,2024-08-11,RECEIPT,WH-LAG2,PRD-0100,262,PO-2024-00195,EMP-011
TXN-000328,2024-08-11,RECEIPT,WH-IBD,PRD-0033,63,PO-2024-00251,EMP-037
TXN-000329,2024-08-11,RECEIPT,WH-IBD,PRD-0041,62,PO-2024-00257,EMP-017
TXN-000330,2024-08-11,RECEIPT,WH-ABJ,PRD-0120,171,PO-2024-00299,EMP-038
TXN-000331,2024-08-11,RECEIPT,WH-PHC,PRD-0125,292,PO-2024-00304,EMP-014
TXN-000332,2024-08-11,RECEIPT,WH-IBD,PRD-0008,41,PO-2024-00329,EMP-002
TXN-000333,2024-08-11,RECEIPT,WH-IBD,PRD-0058,53,PO-2024-00355,EMP-022
TXN-000334,2024-08-11,RECEIPT,WH-LAG2,PRD-0141,66,PO-2024-00399,EMP-006
TXN-000335,2024-08-11,RECEIPT,WH-PHC,PRD-0158,34,PO-2024-00411,EMP-034
TXN-000336,2024-08-12,RECEIPT,WH-IBD,PRD-0020,111,PO-2024-00069,EMP-027
TXN-000337,2024-08-12,RECEIPT,WH-IBD,PRD-0072,36,PO-2024-00180,EMP-027
TXN-000338,2024-08-12,RECEIPT,WH-IBD,PRD-0023,60,PO-2024-00247,EMP-022
TXN-000339,2024-08-12,RECEIPT,WH-LAG1,PRD-0095,40,PO-2024-00282,EMP-005
TXN-000340,2024-08-12,RECEIPT,WH-LAG1,PRD-0106,42,PO-2024-00290,EMP-020
TXN-000341,2024-08-12,RECEIPT,WH-LAG2,PRD-0130,44,PO-2024-00307,EMP-021
TXN-000342,2024-08-12,RECEIPT,WH-LAG1,PRD-0144,98,PO-2024-00310,EMP-020
TXN-000343,2024-08-12,RECEIPT,WH-PHC,PRD-0160,158,PO-2024-00317,EMP-034
TXN-000344,2024-08-12,RECEIPT,WH-LAG1,PRD-0039,203,PO-2024-00346,EMP-035
TXN-000345,2024-08-12,RECEIPT,WH-LAG1,PRD-0058,92,PO-2024-00354,EMP-010
TXN-000346,2024-08-12,RECEIPT,WH-PHC,PRD-0058,49,PO-2024-00356,EMP-024
TXN-000347,2024-08-12,RECEIPT,WH-LAG1,PRD-0077,513,PO-2024-00366,EMP-005
TXN-000348,2024-08-12,RECEIPT,WH-LAG2,PRD-0087,24,PO-2024-00374,EMP-016
TXN-000349,2024-08-12,RECEIPT,WH-PHC,PRD-0116,54,PO-2024-00391,EMP-004
TXN-000350,2024-08-12,RECEIPT,WH-LAG1,PRD-0142,198,PO-2024-00400,EMP-035
TXN-000351,2024-08-12,RECEIPT,WH-LAG1,PRD-0151,1303,PO-2024-00407,EMP-035
TXN-000352,2024-08-12,RECEIPT,WH-IBD,PRD-0151,548,PO-2024-00408,EMP-027
TXN-000353,2024-08-13,RECEIPT,WH-ABJ,PRD-0057,228,PO-2024-00264,EMP-008
TXN-000354,2024-08-13,RECEIPT,WH-LAG1,PRD-0119,27,PO-2024-00298,EMP-015
TXN-000355,2024-08-13,RECEIPT,WH-LAG2,PRD-0040,61,PO-2024-00347,EMP-006
TXN-000356,2024-08-13,RECEIPT,WH-ABJ,PRD-0097,24,PO-2024-00381,EMP-003
TXN-000357,2024-08-13,TRANSFER_OUT,WH-ABJ,PRD-0122,-36,TRF-00004,EMP-038
TXN-000358,2024-08-13,TRANSFER_IN,WH-PHC,PRD-0122,36,TRF-00004,EMP-034
TXN-000359,2024-08-14,RECEIPT,WH-ABJ,PRD-0052,14,PO-2024-00087,EMP-023
TXN-000360,2024-08-14,RECEIPT,WH-LAG1,PRD-0042,29,PO-2024-00168,EMP-025
TXN-000361,2024-08-14,RECEIPT,WH-LAG1,PRD-0126,70,PO-2024-00305,EMP-020
TXN-000362,2024-08-14,RECEIPT,WH-PHC,PRD-0135,138,PO-2024-00309,EMP-014
TXN-000363,2024-08-14,RECEIPT,WH-PHC,PRD-0022,20,PO-2024-00339,EMP-014
TXN-000364,2024-08-14,RECEIPT,WH-IBD,PRD-0152,57,PO-2024-00410,EMP-017
TXN-000365,2024-08-15,RECEIPT,WH-IBD,PRD-0025,54,PO-2024-00160,EMP-012
TXN-000366,2024-08-15,RECEIPT,WH-PHC,PRD-0001,37,PO-2024-00234,EMP-019
TXN-000367,2024-08-15,RECEIPT,WH-LAG1,PRD-0073,29,PO-2024-00271,EMP-010
TXN-000368,2024-08-15,RECEIPT,WH-LAG1,PRD-0078,140,PO-2024-00275,EMP-020
TXN-000369,2024-08-15,RECEIPT,WH-PHC,PRD-0100,335,PO-2024-00287,EMP-009
TXN-000370,2024-08-15,RECEIPT,WH-LAG1,PRD-0008,73,PO-2024-00328,EMP-040
TXN-000371,2024-08-15,RECEIPT,WH-ABJ,PRD-0020,143,PO-2024-00337,EMP-008
TXN-000372,2024-08-15,RECEIPT,WH-LAG1,PRD-0025,125,PO-2024-00342,EMP-015
TXN-000373,2024-08-15,RECEIPT,WH-IBD,PRD-0071,18,PO-2024-00362,EMP-017
TXN-000374,2024-08-15,RECEIPT,WH-ABJ,PRD-0086,307,PO-2024-00373,EMP-003
TXN-000375,2024-08-15,RECEIPT,WH-LAG1,PRD-0092,48,PO-2024-00378,EMP-035
TXN-000376,2024-08-15,RECEIPT,WH-ABJ,PRD-0142,148,PO-2024-00402,EMP-028
TXN-000377,2024-08-15,RECEIPT,WH-LAG1,PRD-0146,62,PO-2024-00403,EMP-030
TXN-000378,2024-08-15,RECEIPT,WH-LAG2,PRD-0148,49,PO-2024-00405,EMP-016
TXN-000379,2024-08-15,RECEIPT,WH-LAG1,PRD-0051,277,PO-2024-00432,EMP-020
TXN-000380,2024-08-15,RECEIPT,WH-IBD,PRD-0067,53,PO-2024-00444,EMP-027
TXN-000381,2024-08-15,RECEIPT,WH-ABJ,PRD-0089,50,PO-2024-00456,EMP-008
TXN-000382,2024-08-16,RECEIPT,WH-ABJ,PRD-0014,17,PO-2024-00244,EMP-023
TXN-000383,2024-08-16,RECEIPT,WH-LAG2,PRD-0046,53,PO-2024-00349,EMP-026
TXN-000384,2024-08-16,RECEIPT,WH-ABJ,PRD-0098,199,PO-2024-00383,EMP-033
TXN-000385,2024-08-16,RECEIPT,WH-PHC,PRD-0108,211,PO-2024-00387,EMP-034
TXN-000386,2024-08-16,RECEIPT,WH-LAG2,PRD-0007,74,PO-2024-00416,EMP-001
TXN-000387,2024-08-16,RECEIPT,WH-LAG1,PRD-0067,164,PO-2024-00443,EMP-020
TXN-000388,2024-08-16,RECEIPT,WH-LAG2,PRD-0082,83,PO-2024-00454,EMP-026
TXN-000389,2024-08-17,RECEIPT,WH-LAG1,PRD-0076,168,PO-2024-00183,EMP-020
TXN-000390,2024-08-17,RECEIPT,WH-PHC,PRD-0023,94,PO-2024-00248,EMP-039
TXN-000391,2024-08-17,RECEIPT,WH-ABJ,PRD-0100,406,PO-2024-00286,EMP-038
TXN-000392,2024-08-17,RECEIPT,WH-PHC,PRD-0096,23,PO-2024-00380,EMP-014
TXN-000393,2024-08-17,RECEIPT,WH-IBD,PRD-0128,59,PO-2024-00396,EMP-032
TXN-000394,2024-08-17,RECEIPT,WH-LAG2,PRD-0135,139,PO-2024-00397,EMP-006
TXN-000395,2024-08-17,RECEIPT,WH-PHC,PRD-0139,84,PO-2024-00398,EMP-034
TXN-000396,2024-08-17,RECEIPT,WH-ABJ,PRD-0161,465,PO-2024-00412,EMP-038
TXN-000397,2024-08-17,RECEIPT,WH-PHC,PRD-0167,68,PO-2024-00413,EMP-009
TXN-000398,2024-08-17,RECEIPT,WH-LAG1,PRD-0004,299,PO-2024-00414,EMP-035
TXN-000399,2024-08-17,RECEIPT,WH-LAG1,PRD-0082,114,PO-2024-00453,EMP-040
TXN-000400,2024-08-17,RECEIPT,WH-LAG1,PRD-0083,344,PO-2024-00455,EMP-040
TXN-000401,2024-08-17,RECEIPT,WH-IBD,PRD-0105,29,PO-2024-00466,EMP-027
TXN-000402,2024-08-18,RECEIPT,WH-LAG1,PRD-0056,62,PO-2024-00173,EMP-025
TXN-000403,2024-08-18,RECEIPT,WH-PHC,PRD-0091,99,PO-2024-00281,EMP-039
TXN-000404,2024-08-18,RECEIPT,WH-LAG2,PRD-0113,119,PO-2024-00296,EMP-036
TXN-000405,2024-08-18,RECEIPT,WH-LAG2,PRD-0005,67,PO-2024-00326,EMP-001
TXN-000406,2024-08-18,RECEIPT,WH-PHC,PRD-0061,117,PO-2024-00358,EMP-039
TXN-000407,2024-08-18,RECEIPT,WH-LAG1,PRD-0098,316,PO-2024-00382,EMP-025
TXN-000408,2024-08-18,RECEIPT,WH-IBD,PRD-0117,65,PO-2024-00392,EMP-032
TXN-000409,2024-08-18,RECEIPT,WH-LAG1,PRD-0122,194,PO-2024-00395,EMP-040
TXN-000410,2024-08-18,RECEIPT,WH-LAG2,PRD-0063,77,PO-2024-00438,EMP-021
TXN-000411,2024-08-18,RECEIPT,WH-LAG1,PRD-0081,148,PO-2024-00452,EMP-005
TXN-000412,2024-08-18,RECEIPT,WH-ABJ,PRD-0138,123,PO-2024-00481,EMP-003
TXN-000413,2024-08-18,RECEIPT,WH-PHC,PRD-0165,189,PO-2024-00489,EMP-034
TXN-000414,2024-08-19,RECEIPT,WH-LAG2,PRD-0061,109,PO-2024-00266,EMP-011
TXN-000415,2024-08-19,RECEIPT,WH-LAG1,PRD-0100,516,PO-2024-00285,EMP-025
TXN-000416,2024-08-19,RECEIPT,WH-LAG2,PRD-0107,25,PO-2024-00291,EMP-036
TXN-000417,2024-08-19,RECEIPT,WH-LAG1,PRD-0121,310,PO-2024-00300,EMP-015
TXN-000418,2024-08-19,RECEIPT,WH-LAG1,PRD-0123,98,PO-2024-00302,EMP-005
TXN-000419,2024-08-19,RECEIPT,WH-IBD,PRD-0006,30,PO-2024-00327,EMP-007
TXN-000420,2024-08-19,RECEIPT,WH-IBD,PRD-0014,17,PO-2024-00332,EMP-037
TXN-000421,2024-08-19,RECEIPT,WH-ABJ,PRD-0034,33,PO-2024-00345,EMP-013
TXN-000422,2024-08-19,RECEIPT,WH-PHC,PRD-0074,83,PO-2024-00364,EMP-039
TXN-000423,2024-08-19,RECEIPT,WH-IBD,PRD-0115,95,PO-2024-00390,EMP-027
TXN-000424,2024-08-19,RECEIPT,WH-LAG2,PRD-0120,126,PO-2024-00394,EMP-026
TXN-000425,2024-08-19,RECEIPT,WH-PHC,PRD-0007,79,PO-2024-00417,EMP-014
TXN-000426,2024-08-19,RECEIPT,WH-LAG1,PRD-0037,138,PO-2024-00425,EMP-030
TXN-000427,2024-08-19,RECEIPT,WH-LAG1,PRD-0040,74,PO-2024-00426,EMP-020
TXN-000428,2024-08-19,RECEIPT,WH-LAG1,PRD-0049,89,PO-2024-00430,EMP-025
TXN-000429,2024-08-19,RECEIPT,WH-LAG2,PRD-0059,70,PO-2024-00436,EMP-011
TXN-000430,2024-08-19,RECEIPT,WH-ABJ,PRD-0059,67,PO-2024-00437,EMP-028
TXN-000431,2024-08-19,RECEIPT,WH-ABJ,PRD-0067,101,PO-2024-00445,EMP-033
TXN-000432,2024-08-19,RECEIPT,WH-PHC,PRD-0077,188,PO-2024-00450,EMP-014
TXN-000433,2024-08-19,RECEIPT,WH-LAG1,PRD-0101,50,PO-2024-00463,EMP-020
TXN-000434,2024-08-19,RECEIPT,WH-LAG1,PRD-0127,70,PO-2024-00476,EMP-040
TXN-000435,2024-08-19,RECEIPT,WH-LAG1,PRD-0169,121,PO-2024-00491,EMP-025
TXN-000436,2024-08-20,RECEIPT,WH-PHC,PRD-0086,244,PO-2024-00192,EMP-014
TXN-000437,2024-08-20,RECEIPT,WH-LAG1,PRD-0085,143,PO-2024-00278,EMP-010
TXN-000438,2024-08-20,RECEIPT,WH-PHC,PRD-0019,98,PO-2024-00336,EMP-024
TXN-000439,2024-08-20,RECEIPT,WH-LAG2,PRD-0101,29,PO-2024-00464,EMP-031
TXN-000440,2024-08-20,RECEIPT,WH-LAG2,PRD-0109,71,PO-2024-00468,EMP-001
TXN-000441,2024-08-20,RECEIPT,WH-PHC,PRD-0115,92,PO-2024-00470,EMP-039
TXN-000442,2024-08-20,RECEIPT,WH-ABJ,PRD-0129,20,PO-2024-00477,EMP-038
TXN-000443,2024-08-20,RECEIPT,WH-PHC,PRD-0152,60,PO-2024-00485,EMP-009
TXN-000444,2024-08-21,RECEIPT,WH-IBD,PRD-0078,96,PO-2024-00185,EMP-037
TXN-000445,2024-08-21,RECEIPT,WH-ABJ,PRD-0074,90,PO-2024-00272,EMP-028
TXN-000446,2024-08-21,RECEIPT,WH-PHC,PRD-0013,27,PO-2024-00331,EMP-034
TXN-000447,2024-08-21,RECEIPT,WH-IBD,PRD-0149,22,PO-2024-00406,EMP-002
TXN-000448,2024-08-21,RECEIPT,WH-LAG1,PRD-0045,97,PO-2024-00427,EMP-030
TXN-000449,2024-08-21,RECEIPT,WH-PHC,PRD-0103,60,PO-2024-00465,EMP-034
TXN-000450,2024-08-21,RECEIPT,WH-IBD,PRD-0131,98,PO-2024-00479,EMP-012
TXN-000451,2024-08-21,RECEIPT,WH-ABJ,PRD-0162,64,PO-2024-00488,EMP-003
TXN-000452,2024-08-22,RECEIPT,WH-ABJ,PRD-0061,178,PO-2024-00267,EMP-018
TXN-000453,2024-08-22,RECEIPT,WH-LAG1,PRD-0090,1524,PO-2024-00279,EMP-005
TXN-000454,2024-08-22,RECEIPT,WH-PHC,PRD-0049,39,PO-2024-00431,EMP-009
TXN-000455,2024-08-22,RECEIPT,WH-ABJ,PRD-0090,788,PO-2024-00457,EMP-023
TXN-000456,2024-08-22,RECEIPT,WH-LAG2,PRD-0131,113,PO-2024-00478,EMP-021
TXN-000457,2024-08-22,RECEIPT,WH-LAG1,PRD-0152,84,PO-2024-00484,EMP-030
TXN-000458,2024-08-22,RECEIPT,WH-LAG2,PRD-0051,133,PO-2024-00509,EMP-001
TXN-000459,2024-08-22,RECEIPT,WH-IBD,PRD-0156,106,PO-2024-00529,EMP-012
TXN-000460,2024-08-22,RECEIPT,WH-PHC,PRD-0170,60,PO-2024-00533,EMP-029
TXN-000461,2024-08-22,TRANSFER_OUT,WH-LAG1,PRD-0082,-37,TRF-00005,EMP-035
TXN-000462,2024-08-22,TRANSFER_IN,WH-ABJ,PRD-0082,37,TRF-00005,EMP-033
TXN-000463,2024-08-23,RECEIPT,WH-PHC,PRD-0009,33,PO-2024-00239,EMP-034
TXN-000464,2024-08-23,RECEIPT,WH-IBD,PRD-0047,62,PO-2024-00351,EMP-037
TXN-000465,2024-08-23,RECEIPT,WH-IBD,PRD-0076,89,PO-2024-00365,EMP-032
TXN-000466,2024-08-23,RECEIPT,WH-LAG2,PRD-0013,31,PO-2024-00418,EMP-026
TXN-000467,2024-08-23,RECEIPT,WH-IBD,PRD-0093,87,PO-2024-00459,EMP-032
TXN-000468,2024-08-23,RECEIPT,WH-PHC,PRD-0095,22,PO-2024-00461,EMP-024
TXN-000469,2024-08-23,RECEIPT,WH-PHC,PRD-0122,127,PO-2024-00473,EMP-004
TXN-000470,2024-08-23,RECEIPT,WH-LAG1,PRD-0156,339,PO-2024-00528,EMP-035
TXN-000471,2024-08-24,RECEIPT,WH-LAG1,PRD-0005,127,PO-2024-00236,EMP-035
TXN-000472,2024-08-24,RECEIPT,WH-LAG2,PRD-0028,66,PO-2024-00250,EMP-016
TXN-000473,2024-08-24,RECEIPT,WH-PHC,PRD-0070,33,PO-2024-00270,EMP-004
TXN-000474,2024-08-24,RECEIPT,WH-LAG1,PRD-0046,104,PO-2024-00348,EMP-010
TXN-000475,2024-08-24,RECEIPT,WH-ABJ,PRD-0080,94,PO-2024-00369,EMP-013
TXN-000476,2024-08-24,RECEIPT,WH-LAG2,PRD-0102,58,PO-2024-00384,EMP-006
TXN-000477,2024-08-24,RECEIPT,WH-ABJ,PRD-0047,94,PO-2024-00428,EMP-033
TXN-000478,2024-08-24,RECEIPT,WH-LAG2,PRD-0108,131,PO-2024-00467,EMP-036
TXN-000479,2024-08-24,RECEIPT,WH-IBD,PRD-0167,67,PO-2024-00490,EMP-017
TXN-000480,2024-08-24,RECEIPT,WH-ABJ,PRD-0021,71,PO-2024-00498,EMP-038
TXN-000481,2024-08-24,RECEIPT,WH-IBD,PRD-0068,72,PO-2024-00512,EMP-007
TXN-000482,2024-08-24,RECEIPT,WH-PHC,PRD-0068,99,PO-2024-00513,EMP-014
TXN-000483,2024-08-24,RECEIPT,WH-IBD,PRD-0166,147,PO-2024-00531,EMP-032
TXN-000484,2024-08-24,RECEIPT,WH-LAG2,PRD-0170,66,PO-2024-00532,EMP-016
TXN-000485,2024-08-24,TRANSFER_OUT,WH-ABJ,PRD-0088,-14,TRF-00006,EMP-038
TXN-000486,2024-08-24,TRANSFER_IN,WH-PHC,PRD-0088,14,TRF-00006,EMP-039
TXN-000487,2024-08-25,RECEIPT,WH-LAG1,PRD-0009,48,PO-2024-00330,EMP-035
TXN-000488,2024-08-25,RECEIPT,WH-ABJ,PRD-0073,28,PO-2024-00363,EMP-008
TXN-000489,2024-08-25,RECEIPT,WH-ABJ,PRD-0107,38,PO-2024-00386,EMP-013
TXN-000490,2024-08-25,RECEIPT,WH-LAG1,PRD-0118,331,PO-2024-00393,EMP-035
TXN-000491,2024-08-25,RECEIPT,WH-LAG1,PRD-0014,20,PO-2024-00419,EMP-005
TXN-000492,2024-08-25,RECEIPT,WH-LAG1,PRD-0134,55,PO-2024-00480,EMP-005
TXN-000493,2024-08-25,RECEIPT,WH-LAG1,PRD-0148,66,PO-2024-00483,EMP-020
TXN-000494,2024-08-26,RECEIPT,WH-IBD,PRD-0090,756,PO-2024-00280,EMP-037
TXN-000495,2024-08-26,RECEIPT,WH-ABJ,PRD-0027,26,PO-2024-00343,EMP-018
TXN-000496,2024-08-26,RECEIPT,WH-IBD,PRD-0064,112,PO-2024-00441,EMP-002
TXN-000497,2024-08-26,RECEIPT,WH-IBD,PRD-0144,43,PO-2024-00482,EMP-007
TXN-000498,2024-08-26,RECEIPT,WH-PHC,PRD-0153,146,PO-2024-00486,EMP-014
TXN-000499,2024-08-26,RECEIPT,WH-LAG1,PRD-0160,452,PO-2024-00487,EMP-020
TXN-000500,2024-08-26,RECEIPT,WH-LAG1,PRD-0012,64,PO-2024-00494,EMP-010
TXN-000501,2024-08-27,RECEIPT,WH-PHC,PRD-0088,51,PO-2024-00375,EMP-014
TXN-000502,2024-08-27,RECEIPT,WH-LAG1,PRD-0113,153,PO-2024-00389,EMP-015
TXN-000503,2024-08-27,RECEIPT,WH-ABJ,PRD-0056,54,PO-2024-00433,EMP-023
TXN-000504,2024-08-27,RECEIPT,WH-PHC,PRD-0093,79,PO-2024-00460,EMP-029
TXN-000505,2024-08-27,RECEIPT,WH-IBD,PRD-0098,142,PO-2024-00462,EMP-027
TXN-000506,2024-08-27,RECEIPT,WH-ABJ,PRD-0125,400,PO-2024-00475,EMP-013
TXN-000507,2024-08-27,RECEIPT,WH-ABJ,PRD-0040,64,PO-2024-00506,EMP-038
TXN-000508,2024-08-27,RECEIPT,WH-IBD,PRD-0051,120,PO-2024-00510,EMP-037
TXN-000509,2024-08-28,RECEIPT,WH-LAG1,PRD-0047,94,PO-2024-00262,EMP-005
TXN-000510,2024-08-28,RECEIPT,WH-LAG1,PRD-0023,123,PO-2024-00340,EMP-015
TXN-000511,2024-08-28,RECEIPT,WH-ABJ,PRD-0115,107,PO-2024-00469,EMP-013
TXN-000512,2024-08-28,RECEIPT,WH-ABJ,PRD-0016,157,PO-2024-00496,EMP-023
TXN-000513,2024-08-28,RECEIPT,WH-PHC,PRD-0101,30,PO-2024-00520,EMP-024
TXN-000514,2024-08-28,RECEIPT,WH-LAG2,PRD-0137,87,PO-2024-00524,EMP-026
TXN-000515,2024-08-28,RECEIPT,WH-PHC,PRD-0141,54,PO-2024-00526,EMP-009
TXN-000516,2024-08-28,TRANSFER_OUT,WH-LAG1,PRD-0169,-34,TRF-00007,EMP-010
TXN-000517,2024-08-28,TRANSFER_IN,WH-IBD,PRD-0169,34,TRF-00007,EMP-002
TXN-000518,2024-08-29,RECEIPT,WH-ABJ,PRD-0015,70,PO-2024-00333,EMP-028
TXN-000519,2024-08-29,RECEIPT,WH-PHC,PRD-0046,64,PO-2024-00350,EMP-039
TXN-000520,2024-08-29,RECEIPT,WH-ABJ,PRD-0091,89,PO-2024-00377,EMP-003
TXN-000521,2024-08-29,RECEIPT,WH-LAG2,PRD-0029,39,PO-2024-00502,EMP-001
TXN-000522,2024-08-29,RECEIPT,WH-ABJ,PRD-0029,36,PO-2024-00503,EMP-023
TXN-000523,2024-08-29,RECEIPT,WH-LAG1,PRD-0034,41,PO-2024-00504,EMP-030
TXN-000524,2024-08-29,RECEIPT,WH-ABJ,PRD-0141,88,PO-2024-00525,EMP-018
TXN-000525,2024-08-29,RECEIPT,WH-IBD,PRD-0143,38,PO-2024-00527,EMP-022
TXN-000526,2024-08-29,RECEIPT,WH-ABJ,PRD-0018,79,PO-2024-00536,EMP-008
