OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,LineTotal,Notes
ORD-2024-001988,2024-07-30,CUS-00112,PRD-0105,10,"41,060","410,600",
ORD-2024-001995,2024-07-30,CUS-00240,PRD-0125,4,"15,380","61,520",
ORD-2024-001999,2024-07-30,CUS-00748,PRD-0142,12,"52,030","624,360",
ORD-2024-002007,2024-07-30,CUS-01793,PRD-0156,11,"58,570","644,270",
ORD-2024-002010,2024-07-30,CUS-01763,PRD-0160,5,"32,940","164,700",
ORD-2024-002011,2024-07-30,CUS-01628,PRD-0160,4,"32,940","131,760",
ORD-2024-002020,2024-07-31,CUS-00131,PRD-0004,52,"4,490","233,480",
ORD-2024-002026,2024-07-31,CUS-01164,PRD-0030,3,"25,250","75,750",
ORD-2024-002038,2024-07-31,CUS-02214,PRD-0067,4,"12,380","49,520",
ORD-2024-002051,2024-07-31,CUS-00211,PRD-0100,5,"20,780","103,900",
ORD-2024-002055,2024-07-31,CUS-00765,PRD-0108,6,"30,750","184,500",
ORD-2024-002056,2024-07-31,CUS-00295,PRD-0116,7,"17,680","123,760",
ORD-2024-002071,2024-07-31,CUS-01072,PRD-0142,4,"52,030","208,120",
ORD-2024-002078,2024-07-31,CUS-02272,PRD-0158,5,"33,720","168,600",
ORD-2024-002089,2024-08-01,,PRD-0024,10,"9,800","98,000",
ORD-2024-002097,2024-08-01,CUS-01926,PRD-0061,2,"16,320","32,640",
ORD-2024-002103,2024-08-01,,PRD-0078,11,"33,720","370,920",
ORD-2024-002107,2024-08-01,CUS-02324,PRD-0086,4,"28,180","112,720",
ORD-2024-002108,2024-08-01,CUS-00820,PRD-0088,10,"15,290","152,900",
ORD-2024-002114,2024-08-01,CUS-02074,PRD-0090,7,"37,690","263,830",
ORD-2024-002134,2024-08-01,CUS-00181,PRD-0151,20,"42,840","856,800",
ORD-2024-002136,2024-08-01,CUS-01687,PRD-0155,5,"65,880","329,400",
ORD-2024-002142,2024-08-01,CUS-02386,PRD-0165,6,"23,380","140,280",
ORD-2024-002143,2024-08-01,CUS-00153,PRD-0167,4,"14,020","56,080",
ORD-2024-002163,2024-08-02,CUS-00457,PRD-0071,6,"17,380","104,280",
ORD-2024-002180,2024-08-02,CUS-01972,PRD-0090,4,"37,690","150,760",
ORD-2024-002181,2024-08-02,CUS-01247,PRD-0091,2,"27,010","54,020",
ORD-2024-002190,2024-08-02,CUS-01040,PRD-0113,5,"10,420","52,100",
ORD-2024-002194,2024-08-02,CUS-02481,PRD-0120,5,"14,740","73,700",
ORD-2024-002196,2024-08-02,CUS-01526,PRD-0122,7,"19,140","133,980",
ORD-2024-002197,2024-08-02,CUS-01316,PRD-0123,8,"14,410","115,280",
ORD-2024-002199,2024-08-02,CUS-00836,PRD-0128,10,"20,590","205,900",
ORD-2024-002208,2024-08-02,CUS-00211,PRD-0153,1,"24,220","24,220",
ORD-2024-002211,2024-08-02,CUS-00627,PRD-0160,4,"32,940","131,760",
ORD-2024-002215,2024-08-02,CUS-00786,PRD-0165,5,"23,380","116,900",
ORD-2024-002216,2024-08-02,CUS-02095,PRD-0167,3,"14,020","42,060",
ORD-2024-002226,2024-08-03,CUS-01164,PRD-0051,1,"43,070","43,070",
ORD-2024-002227,2024-08-03,CUS-02074,PRD-0052,2,"43,630","87,260",
ORD-2024-002237,2024-08-03,CUS-00553,PRD-0083,8,"23,690","189,520",
ORD-2024-002255,2024-08-03,CUS-02029,PRD-0121,10,"26,430","264,300",
ORD-2024-002259,2024-08-03,CUS-00617,PRD-0130,4,"13,600","54,400",
ORD-2024-002276,2024-08-03,CUS-01012,PRD-0161,3,"32,640","97,920",
ORD-2024-002283,2024-08-04,CUS-00789,PRD-0004,19,"4,490","85,310",
ORD-2024-002285,2024-08-04,CUS-02145,PRD-0016,17,"42,680","725,560",
ORD-2024-002291,2024-08-04,CUS-00550,PRD-0090,2,"37,690","75,380",
ORD-2024-002292,2024-08-04,CUS-01581,PRD-0096,3,"23,060","69,180",
ORD-2024-002297,2024-08-04,CUS-01607,PRD-0108,9,"30,750","276,750",
ORD-2024-002301,2024-08-04,CUS-00691,PRD-0125,9,"15,380","138,420",
ORD-2024-002302,2024-08-04,CUS-00670,PRD-0138,13,"27,020","351,260",
ORD-2024-002312,2024-08-05,CUS-00689,PRD-0024,2,"9,800","19,600",
ORD-2024-002316,2024-08-05,CUS-01792,PRD-0031,11,"36,660","403,260",
ORD-2024-002322,2024-08-05,CUS-01269,PRD-0057,4,"18,040","72,160",
ORD-2024-002338,2024-08-05,CUS-02399,PRD-0090,9,"37,690","339,210",
ORD-2024-002339,2024-08-05,CUS-00982,PRD-0090,4,"37,690","150,760",
ORD-2024-002351,2024-08-05,CUS-00477,PRD-0118,6,"23,110","138,660",
ORD-2024-002368,2024-08-05,CUS-02046,PRD-0153,11,"24,220","266,420",
ORD-2024-002382,2024-08-06,CUS-00759,PRD-0049,10,"18,190","181,900",
ORD-2024-002388,2024-08-06,CUS-00820,PRD-0070,5,"19,240","96,200",
ORD-2024-002392,2024-08-06,CUS-01765,PRD-0077,16,"31,120","497,920",
ORD-2024-002397,2024-08-06,CUS-00926,PRD-0086,9,"28,180","253,620",
ORD-2024-002403,2024-08-06,CUS-02119,PRD-0090,3,"37,690","113,070",
ORD-2024-002404,2024-08-06,CUS-01196,PRD-0090,12,"37,690","452,280",
ORD-2024-002405,2024-08-06,CUS-01087,PRD-0090,6,"37,690","226,140",
ORD-2024-002408,2024-08-06,CUS-01111,PRD-0096,2,"23,060","46,120",
ORD-2024-002416,2024-08-06,CUS-01031,PRD-0115,22,"21,210","466,620",
ORD-2024-002417,2024-08-06,CUS-01221,PRD-0115,5,"21,210","106,050",
ORD-2024-002427,2024-08-06,CUS-00792,PRD-0135,8,"32,900","263,200",
ORD-2024-002428,2024-08-06,CUS-02290,PRD-0138,8,"27,020","216,160",
ORD-2024-002440,2024-08-06,CUS-00044,PRD-0153,58,"24,220","1,404,760",
ORD-2024-002442,2024-08-06,CUS-01122,PRD-0160,5,"32,940","164,700",
ORD-2024-002443,2024-08-06,CUS-00904,PRD-0161,5,"32,640","163,200",
ORD-2024-002444,2024-08-06,CUS-02072,PRD-0164,3,"19,920","59,760",
ORD-2024-002451,2024-08-07,CUS-01883,PRD-0008,16,"16,360","261,760",
ORD-2024-002455,2024-08-07,CUS-02092,PRD-0037,6,"25,650","153,900",
ORD-2024-002469,2024-08-07,CUS-02091,PRD-0075,12,"34,020","408,240",
ORD-2024-002472,2024-08-07,CUS-02081,PRD-0078,18,"33,720","606,960",
ORD-2024-002477,2024-08-07,CUS-00164,PRD-0086,11,"28,180","309,980",
ORD-2024-002484,2024-08-07,CUS-01858,PRD-0090,6,"37,690","226,140",
ORD-2024-002488,2024-08-07,CUS-01799,PRD-0093,6,"23,080","138,480",
ORD-2024-002505,2024-08-07,CUS-02025,PRD-0125,4,"15,380","61,520",
ORD-2024-002515,2024-08-07,CUS-01328,PRD-0151,2,"42,840","85,680",
ORD-2024-002517,2024-08-07,CUS-00798,PRD-0153,9,"24,220","217,980",
ORD-2024-002523,2024-08-08,CUS-02063,PRD-0025,5,"5,090","25,450",
ORD-2024-002528,2024-08-08,CUS-00788,PRD-0035,7,"13,660","95,620",
ORD-2024-002533,2024-08-08,CUS-01378,PRD-0056,5,"25,020","125,100",
ORD-2024-002544,2024-08-08,CUS-02316,PRD-0078,2,"33,720","67,440",
ORD-2024-002545,2024-08-08,CUS-01845,PRD-0078,2,"33,720","67,440",
ORD-2024-002550,2024-08-08,CUS-01586,PRD-0083,3,"23,690","71,070",
ORD-2024-002552,2024-08-08,CUS-02423,PRD-0086,6,"28,180","169,080",
ORD-2024-002553,2024-08-08,CUS-01415,PRD-0086,3,"28,180","84,540",
ORD-2024-002560,2024-08-08,CUS-01401,PRD-0090,1,"37,690","37,690",
ORD-2024-002563,2024-08-08,CUS-00885,PRD-0103,17,"38,480","654,160",
ORD-2024-002575,2024-08-08,CUS-01788,PRD-0122,12,"19,140","229,680",
ORD-2024-002580,2024-08-08,CUS-01897,PRD-0138,5,"27,020","135,100",
ORD-2024-002587,2024-08-08,CUS-02450,PRD-0151,1,"42,840","42,840",
ORD-2024-002595,2024-08-08,CUS-00404,PRD-0165,12,"23,380","280,560",
ORD-2024-002601,2024-08-09,CUS-01415,PRD-0004,6,"4,490","26,940",
ORD-2024-002604,2024-08-09,CUS-02302,PRD-0017,8,"39,680","317,440",
ORD-2024-002606,2024-08-09,CUS-01422,PRD-0020,12,"29,210","350,520",
ORD-2024-002608,2024-08-09,CUS-02462,PRD-0025,18,"5,090","91,620",
ORD-2024-002635,2024-08-09,CUS-01186,PRD-0090,7,"37,690","263,830",
ORD-2024-002638,2024-08-09,CUS-00078,PRD-0093,12,"23,080","276,960",
ORD-2024-002639,2024-08-09,CUS-02251,PRD-0095,8,"20,290","162,320",
ORD-2024-002640,2024-08-09,CUS-02176,PRD-0098,10,"15,320","153,200",
ORD-2024-002643,2024-08-09,CUS-00085,PRD-0100,11,"20,780","228,580",
ORD-2024-002644,2024-08-09,CUS-01221,PRD-0100,2,"20,780","41,560",
ORD-2024-002649,2024-08-09,CUS-00765,PRD-0125,3,"15,380","46,140",
ORD-2024-002652,2024-08-09,CUS-00339,PRD-0134,2,"34,970","69,940",
ORD-2024-002653,2024-08-09,CUS-00640,PRD-0135,7,"32,900","230,300",
ORD-2024-002665,2024-08-09,CUS-00357,PRD-0156,7,"58,570","409,990",
ORD-2024-002674,2024-08-10,CUS-01283,PRD-0018,5,"62,570","312,850",
ORD-2024-002703,2024-08-10,CUS-02095,PRD-0110,5,"30,350","151,750",
ORD-2024-002720,2024-08-10,CUS-00027,PRD-0151,1,"42,840","42,840",
ORD-2024-002721,2024-08-10,CUS-00386,PRD-0151,3,"42,840","128,520",
ORD-2024-002735,2024-08-11,CUS-00240,PRD-0057,9,"18,040","162,360",
ORD-2024-002737,2024-08-11,CUS-00956,PRD-0062,10,"17,890","178,900",
ORD-2024-002742,2024-08-11,CUS-00773,PRD-0084,14,"27,760","388,640",
ORD-2024-002746,2024-08-11,CUS-02268,PRD-0100,18,"20,780","374,040",
ORD-2024-002758,2024-08-12,CUS-00523,PRD-0004,4,"4,490","17,960",
ORD-2024-002768,2024-08-12,CUS-00815,PRD-0039,9,"14,770","132,930",
ORD-2024-002776,2024-08-12,CUS-02138,PRD-0067,2,"12,380","24,760",
ORD-2024-002791,2024-08-12,CUS-01430,PRD-0100,36,"20,780","748,080",
ORD-2024-002792,2024-08-12,CUS-00196,PRD-0101,5,"22,590","112,950",
ORD-2024-002798,2024-08-12,CUS-00183,PRD-0108,3,"30,750","92,250",
ORD-2024-002804,2024-08-12,CUS-01303,PRD-0125,2,"15,380","30,760",
ORD-2024-002809,2024-08-12,CUS-02370,PRD-0135,4,"32,900","131,600",
ORD-2024-002818,2024-08-12,CUS-01335,PRD-0152,6,"24,900","149,400",
ORD-2024-002828,2024-08-13,CUS-01753,PRD-0004,7,"4,490","31,430",
ORD-2024-002829,2024-08-13,CUS-00617,PRD-0005,3,"3,110","9,330",
ORD-2024-002835,2024-08-13,CUS-02156,PRD-0039,7,"14,770","103,390",
ORD-2024-002836,2024-08-13,CUS-01111,PRD-0039,15,"14,770","221,550",
ORD-2024-002839,2024-08-13,CUS-00085,PRD-0051,5,"43,070","215,350",
ORD-2024-002842,2024-08-13,CUS-01753,PRD-0057,7,"18,040","126,280",
ORD-2024-002843,2024-08-13,CUS-01148,PRD-0061,16,"16,320","261,120",
ORD-2024-002847,2024-08-13,CUS-01920,PRD-0076,7,"28,050","196,350",
ORD-2024-002853,2024-08-13,CUS-00790,PRD-0086,8,"28,180","225,440",
ORD-2024-002860,2024-08-13,CUS-02115,PRD-0090,4,"37,690","150,760",
ORD-2024-002868,2024-08-13,CUS-00199,PRD-0109,8,"30,700","245,600",
ORD-2024-002885,2024-08-13,CUS-01401,PRD-0138,14,"27,020","378,280",
ORD-2024-002887,2024-08-13,CUS-02032,PRD-0141,6,"38,600","231,600",
ORD-2024-002888,2024-08-13,CUS-00934,PRD-0143,5,"48,640","243,200",
ORD-2024-002891,2024-08-13,CUS-01698,PRD-0151,7,"42,840","299,880",
ORD-2024-002893,2024-08-13,CUS-02480,PRD-0155,5,"65,880","329,400",
ORD-2024-002895,2024-08-13,CUS-02159,PRD-0160,8,"32,940","263,520",
ORD-2024-002920,2024-08-14,CUS-02206,PRD-0047,3,"19,060","57,180",
ORD-2024-002924,2024-08-14,CUS-01237,PRD-0068,26,"16,320","424,320",
ORD-2024-002926,2024-08-14,CUS-01205,PRD-0078,3,"33,720","101,160",
ORD-2024-002931,2024-08-14,CUS-02074,PRD-0086,5,"28,180","140,900",
ORD-2024-002938,2024-08-14,CUS-00027,PRD-0090,5,"37,690","188,450",
ORD-2024-002946,2024-08-14,CUS-00298,PRD-0103,13,"38,480","500,240",
ORD-2024-002954,2024-08-14,CUS-00822,PRD-0137,7,"27,650","193,550",
ORD-2024-002956,2024-08-14,CUS-00644,PRD-0138,10,"27,020","270,200",
ORD-2024-002958,2024-08-14,CUS-01173,PRD-0144,11,"31,990","351,890",
ORD-2024-002961,2024-08-14,CUS-00392,PRD-0150,5,"47,850","239,250",
ORD-2024-002971,2024-08-14,CUS-00042,PRD-0160,6,"32,940","197,640",
ORD-2024-002974,2024-08-14,CUS-00765,PRD-0170,37,"17,370","642,690",
ORD-2024-002982,2024-08-15,CUS-02355,PRD-0025,2,"5,090","10,180",
ORD-2024-002995,2024-08-15,CUS-01462,PRD-0077,2,"31,120","62,240",
ORD-2024-003002,2024-08-15,CUS-01221,PRD-0090,9,"37,690","339,210",
ORD-2024-003003,2024-08-15,CUS-02328,PRD-0090,4,"37,690","150,760",
ORD-2024-003004,2024-08-15,CUS-00284,PRD-0090,4,"37,690","150,760",
ORD-2024-003020,2024-08-15,CUS-02267,PRD-0131,8,"31,140","249,120",
ORD-2024-003028,2024-08-15,CUS-00759,PRD-0151,3,"42,840","128,520",
ORD-2024-003035,2024-08-15,CUS-00024,PRD-0170,8,"17,370","138,960",
ORD-2024-003038,2024-08-16,CUS-02115,PRD-0005,15,"3,110","46,650",
ORD-2024-003040,2024-08-16,CUS-01453,PRD-0016,7,"42,680","298,760",
ORD-2024-003043,2024-08-16,CUS-00815,PRD-0023,7,"16,940","118,580",
ORD-2024-003054,2024-08-16,CUS-00531,PRD-0049,1,"18,190","18,190",
ORD-2024-003056,2024-08-16,CUS-02421,PRD-0052,4,"43,630","174,520",
ORD-2024-003062,2024-08-16,CUS-01663,PRD-0074,7,"38,390","268,730",
ORD-2024-003075,2024-08-16,CUS-01007,PRD-0086,12,"28,180","338,160",
ORD-2024-003079,2024-08-16,CUS-01897,PRD-0090,12,"37,690","452,280",
ORD-2024-003080,2024-08-16,CUS-00348,PRD-0093,19,"23,080","438,520",
ORD-2024-003091,2024-08-16,CUS-01031,PRD-0120,3,"14,740","44,220",
ORD-2024-003111,2024-08-17,CUS-00048,PRD-0004,21,"4,490","94,290",
ORD-2024-003116,2024-08-17,CUS-01273,PRD-0020,4,"29,210","116,840",
ORD-2024-003127,2024-08-17,CUS-00468,PRD-0080,8,"23,900","191,200",
ORD-2024-003141,2024-08-17,CUS-00246,PRD-0090,9,"37,690","339,210",
ORD-2024-003143,2024-08-17,CUS-01592,PRD-0098,5,"15,320","76,600",
ORD-2024-003150,2024-08-17,CUS-00523,PRD-0111,10,"12,240","122,400",
ORD-2024-003159,2024-08-17,CUS-02274,PRD-0151,4,"42,840","171,360",
ORD-2024-003161,2024-08-17,CUS-01314,PRD-0156,5,"58,570","292,850",
ORD-2024-003165,2024-08-17,CUS-02055,PRD-0161,3,"32,640","97,920",
ORD-2024-003175,2024-08-18,CUS-02302,PRD-0064,3,"36,350","109,050",
ORD-2024-003200,2024-08-19,CUS-01865,PRD-0040,4,"14,100","56,400",
ORD-2024-003207,2024-08-19,CUS-00408,PRD-0061,8,"16,320","130,560",
ORD-2024-003212,2024-08-19,CUS-02352,PRD-0077,8,"31,120","248,960",
ORD-2024-003219,2024-08-19,CUS-00048,PRD-0084,6,"27,760","166,560",
ORD-2024-003226,2024-08-19,CUS-01696,PRD-0090,3,"37,690","113,070",
ORD-2024-003235,2024-08-19,CUS-00196,PRD-0122,18,"19,140","344,520",
ORD-2024-003240,2024-08-19,CUS-00294,PRD-0128,6,"20,590","123,540",
ORD-2024-003244,2024-08-19,CUS-00213,PRD-0138,3,"27,020","81,060",
ORD-2024-003255,2024-08-19,CUS-01059,PRD-0151,4,"42,840","171,360",
ORD-2024-003256,2024-08-19,CUS-00840,PRD-0151,22,"42,840","942,480",
ORD-2024-003257,2024-08-19,CUS-00550,PRD-0151,18,"42,840","771,120",
ORD-2024-003264,2024-08-19,CUS-00357,PRD-0161,4,"32,640","130,560",
ORD-2024-003272,2024-08-20,CUS-00151,PRD-0024,16,"9,800","156,800",
ORD-2024-003286,2024-08-20,CUS-00335,PRD-0057,6,"18,040","108,240",
ORD-2024-003287,2024-08-20,CUS-00151,PRD-0060,11,"57,540","632,940",
ORD-2024-003288,2024-08-20,CUS-01303,PRD-0060,2,"57,540","115,080",
ORD-2024-003292,2024-08-20,CUS-01559,PRD-0061,10,"16,320","163,200",
ORD-2024-003297,2024-08-20,CUS-00383,PRD-0076,5,"28,050","140,250",
ORD-2024-003299,2024-08-20,CUS-00427,PRD-0077,11,"31,120","342,320",
ORD-2024-003300,2024-08-20,CUS-00424,PRD-0077,2,"31,120","62,240",
ORD-2024-003310,2024-08-20,CUS-00054,PRD-0090,5,"37,690","188,450",
ORD-2024-003311,2024-08-20,CUS-00471,PRD-0090,4,"37,690","150,760",
ORD-2024-003324,2024-08-20,CUS-02119,PRD-0118,3,"23,110","69,330",
ORD-2024-003356,2024-08-21,CUS-02113,PRD-0057,1,"18,040","18,040",
ORD-2024-003365,2024-08-21,CUS-01672,PRD-0084,10,"27,760","277,600",
ORD-2024-003366,2024-08-21,CUS-01252,PRD-0085,13,"32,580","423,540",
ORD-2024-003379,2024-08-21,CUS-02341,PRD-0107,2,"39,590","79,180",
ORD-2024-003393,2024-08-21,CUS-01252,PRD-0145,3,"31,800","95,400",
ORD-2024-003397,2024-08-21,CUS-01389,PRD-0151,12,"42,840","514,080",
ORD-2024-003411,2024-08-22,CUS-02392,PRD-0007,18,"17,070","307,260",
ORD-2024-003417,2024-08-22,CUS-00065,PRD-0023,9,"16,940","152,460",
ORD-2024-003430,2024-08-22,CUS-00410,PRD-0083,7,"23,690","165,830",
ORD-2024-003431,2024-08-22,CUS-02119,PRD-0085,9,"32,580","293,220",
ORD-2024-003435,2024-08-22,CUS-00230,PRD-0086,11,"28,180","309,980",
ORD-2024-003445,2024-08-22,CUS-01581,PRD-0098,5,"15,320","76,600",
ORD-2024-003446,2024-08-22,CUS-00969,PRD-0100,2,"20,780","41,560",
ORD-2024-003448,2024-08-22,CUS-00386,PRD-0110,4,"30,350","121,400",
ORD-2024-003458,2024-08-22,CUS-02363,PRD-0142,2,"52,030","104,060",
ORD-2024-003487,2024-08-23,CUS-00914,PRD-0051,8,"43,070","344,560",
ORD-2024-003490,2024-08-23,CUS-02344,PRD-0057,26,"18,040","469,040",
ORD-2024-003493,2024-08-23,CUS-00390,PRD-0062,17,"17,890","304,130",
ORD-2024-003495,2024-08-23,CUS-01500,PRD-0065,25,"34,000","850,000",
ORD-2024-003504,2024-08-23,CUS-00515,PRD-0085,8,"32,580","260,640",
ORD-2024-003518,2024-08-23,CUS-02407,PRD-0125,8,"15,380","123,040",
ORD-2024-003524,2024-08-23,CUS-01058,PRD-0135,8,"32,900","263,200",
ORD-2024-003527,2024-08-23,CUS-01351,PRD-0146,10,"34,820","348,200",
ORD-2024-003544,2024-08-23,CUS-01453,PRD-0165,2,"23,380","46,760",
ORD-2024-003546,2024-08-23,CUS-02370,PRD-0169,3,"15,310","45,930",
ORD-2024-003551,2024-08-24,CUS-02496,PRD-0020,9,"29,210","262,890",
ORD-2024-003566,2024-08-24,CUS-00691,PRD-0086,9,"28,180","253,620",
ORD-2024-003577,2024-08-24,CUS-01450,PRD-0100,3,"20,780","62,340",
ORD-2024-003580,2024-08-24,CUS-00418,PRD-0108,11,"30,750","338,250",
ORD-2024-003590,2024-08-24,CUS-00813,PRD-0151,16,"42,840","685,440",
ORD-2024-003593,2024-08-24,CUS-00373,PRD-0154,2,"42,470","84,940",
ORD-2024-003598,2024-08-24,CUS-00836,PRD-0161,7,"32,640","228,480",
ORD-2024-003609,2024-08-25,CUS-02083,PRD-0090,1,"37,690","37,690",
ORD-2024-003610,2024-08-25,CUS-02399,PRD-0090,12,"37,690","452,280",
ORD-2024-003611,2024-08-25,CUS-01717,PRD-0098,8,"15,320","122,560",
ORD-2024-003616,2024-08-25,CUS-00969,PRD-0146,2,"34,820","69,640",
ORD-2024-003623,2024-08-25,CUS-01709,PRD-0166,21,"25,650","538,650",
ORD-2024-003630,2024-08-26,CUS-00424,PRD-0006,6,"3,060","18,360",
ORD-2024-003636,2024-08-26,CUS-00876,PRD-0011,21,"17,170","360,570",
ORD-2024-003644,2024-08-26,CUS-02113,PRD-0035,17,"13,660","232,220",
ORD-2024-003648,2024-08-26,CUS-01872,PRD-0047,10,"19,060","190,600",
ORD-2024-003655,2024-08-26,CUS-01890,PRD-0057,10,"18,040","180,400",
ORD-2024-003659,2024-08-26,CUS-01709,PRD-0075,3,"34,020","102,060",
ORD-2024-003662,2024-08-26,CUS-01865,PRD-0077,16,"31,120","497,920",
ORD-2024-003666,2024-08-26,CUS-01525,PRD-0083,3,"23,690","71,070",
ORD-2024-003668,2024-08-26,CUS-01354,PRD-0085,1,"32,580","32,580",
ORD-2024-003671,2024-08-26,CUS-02138,PRD-0086,9,"28,180","253,620",
ORD-2024-003677,2024-08-26,CUS-02332,PRD-0090,6,"37,690","226,140",
ORD-2024-003678,2024-08-26,CUS-01935,PRD-0090,6,"37,690","226,140",
ORD-2024-003679,2024-08-26,CUS-02138,PRD-0090,14,"37,690","527,660",
ORD-2024-003686,2024-08-26,CUS-00894,PRD-0108,6,"30,750","184,500",
ORD-2024-003690,2024-08-26,CUS-01607,PRD-0118,7,"23,110","161,770",
ORD-2024-003691,2024-08-26,,PRD-0118,7,"23,110","161,770",
ORD-2024-003696,2024-08-26,CUS-01319,PRD-0126,10,"29,270","292,700",
ORD-2024-003699,2024-08-26,CUS-02455,PRD-0136,10,"54,950","549,500",
ORD-2024-003717,2024-08-27,,PRD-0004,14,"4,490","62,860",
ORD-2024-003719,2024-08-27,CUS-00860,PRD-0017,3,"39,680","119,040",
ORD-2024-003728,2024-08-27,CUS-01247,PRD-0045,10,"7,340","73,400",
ORD-2024-003730,2024-08-27,CUS-02342,PRD-0047,1,"19,060","19,060",
ORD-2024-003732,2024-08-27,CUS-00341,PRD-0055,2,"16,990","33,980",
ORD-2024-003737,2024-08-27,CUS-00643,PRD-0058,3,"17,980","53,940",
ORD-2024-003741,2024-08-27,CUS-00245,PRD-0072,2,"42,600","85,200",
ORD-2024-003766,2024-08-27,CUS-00691,PRD-0103,3,"38,480","115,440",
ORD-2024-003777,2024-08-27,CUS-02083,PRD-0131,8,"31,140","249,120",
ORD-2024-003788,2024-08-27,CUS-02357,PRD-0151,12,"42,840","514,080",
ORD-2024-003789,2024-08-27,CUS-00628,PRD-0151,3,"42,840","128,520",
ORD-2024-003793,2024-08-27,CUS-00322,PRD-0161,10,"32,640","326,400",
ORD-2024-003815,2024-08-28,CUS-02014,PRD-0083,3,"23,690","71,070",
ORD-2024-003821,2024-08-28,CUS-02229,PRD-0090,2,"37,690","75,380",
ORD-2024-003822,2024-08-28,CUS-02098,PRD-0090,9,"37,690","339,210",
ORD-2024-003824,2024-08-28,CUS-01592,PRD-0093,6,"23,080","138,480",
ORD-2024-003830,2024-08-28,CUS-01284,PRD-0100,12,"20,780","249,360",
ORD-2024-003837,2024-08-28,CUS-00153,PRD-0120,2,"14,740","29,480",
ORD-2024-003839,2024-08-28,CUS-01003,PRD-0122,3,"19,140","57,420",
ORD-2024-003844,2024-08-28,CUS-01325,PRD-0138,5,"27,020","135,100",
ORD-2024-003863,2024-08-29,CUS-00342,PRD-0018,5,"62,570","312,850",
ORD-2024-003873,2024-08-29,CUS-00820,PRD-0057,8,"18,040","144,320",
ORD-2024-003881,2024-08-29,CUS-01804,PRD-0077,3,"31,120","93,360",
ORD-2024-003882,2024-08-29,CUS-02363,PRD-0077,9,"31,120","280,080",
ORD-2024-003883,2024-08-29,CUS-02067,PRD-0078,5,"33,720","168,600",
ORD-2024-003885,2024-08-29,CUS-02450,PRD-0080,7,"23,900","167,300",
ORD-2024-003896,2024-08-29,CUS-00135,PRD-0090,2,"37,690","75,380",
ORD-2024-003897,2024-08-29,CUS-01806,PRD-0090,6,"37,690","226,140",
ORD-2024-003898,2024-08-29,CUS-01179,PRD-0090,5,"37,690","188,450",
ORD-2024-003901,2024-08-29,CUS-00754,PRD-0093,12,"23,080","276,960",
ORD-2024-003911,2024-08-29,CUS-00433,PRD-0120,8,"14,740","117,920",
ORD-2024-003922,2024-08-29,CUS-01104,PRD-0130,12,"13,600","163,200",
ORD-2024-003935,2024-08-29,CUS-02474,PRD-0151,5,"42,840","214,200",
ORD-2024-003938,2024-08-29,CUS-00640,PRD-0155,7,"65,880","461,160",
ORD-2024-003939,2024-08-29,CUS-01538,PRD-0156,19,"58,570","1,112,830",
ORD-2024-003940,2024-08-29,CUS-02057,PRD-0157,4,"24,810","99,240",
ORD-2024-003949,2024-08-30,CUS-00969,PRD-0003,10,"4,840","48,400",
ORD-2024-003950,2024-08-30,CUS-01191,PRD-0005,10,"3,110","31,100",
ORD-2024-003957,2024-08-30,CUS-01592,PRD-0028,29,"4,910","142,390",
ORD-2024-003961,2024-08-30,CUS-02274,PRD-0047,9,"19,060","171,540",
ORD-2024-003967,2024-08-30,CUS-01769,PRD-0057,3,"18,040","54,120",
ORD-2024-003976,2024-08-30,CUS-01765,PRD-0080,9,"23,900","215,100",
ORD-2024-003984,2024-08-30,CUS-00758,PRD-0089,10,"13,010","130,100",
ORD-2024-004007,2024-08-30,CUS-00849,PRD-0108,13,"30,750","399,750",
ORD-2024-004008,2024-08-30,CUS-00885,PRD-0110,6,"30,350","182,100",
ORD-2024-004013,2024-08-30,CUS-00457,PRD-0122,8,"19,140","153,120",
ORD-2024-004014,2024-08-30,CUS-02138,PRD-0123,8,"14,410","115,280",
ORD-2024-004020,2024-08-30,CUS-01817,PRD-0135,10,"32,900","329,000",
ORD-2024-004021,2024-08-30,CUS-00097,PRD-0135,5,"32,900","164,500",
ORD-2024-004040,2024-08-30,CUS-01226,PRD-0161,16,"32,640","522,240",
ORD-2024-004053,2024-08-31,CUS-00617,PRD-0057,6,"18,040","108,240",
ORD-2024-004058,2024-08-31,CUS-02496,PRD-0079,5,"46,870","234,350",
ORD-2024-004061,2024-08-31,CUS-01935,PRD-0082,7,"30,730","215,110",
ORD-2024-004068,2024-08-31,CUS-02181,PRD-0095,8,"20,290","162,320",
ORD-2024-004070,2024-08-31,CUS-01090,PRD-0118,6,"23,110","138,660",
ORD-2024-004078,2024-08-31,CUS-00895,PRD-0138,4,"27,020","108,080",
ORD-2024-004090,2024-08-31,CUS-02291,PRD-0161,9,"32,640","293,760",
ORD-2024-004093,2024-09-01,CUS-01031,PRD-0018,6,"62,570","375,420",
ORD-2024-004103,2024-09-01,CUS-00840,PRD-0077,17,"31,120","529,040",
ORD-2024-004115,2024-09-01,CUS-01981,PRD-0142,6,"52,030","312,180",
ORD-2024-004124,2024-09-02,CUS-02014,PRD-0004,10,"4,490","44,900",
ORD-2024-004135,2024-09-02,CUS-01313,PRD-0042,3,"26,200","78,600",
ORD-2024-004137,2024-09-02,CUS-00480,PRD-0057,1,"18,040","18,040",
